Date/Time,[1] Site Diffuse Solar Radiation Rate per Area  (W/m2),[1] Site Direct Solar Radiation Rate per Area  (W/m2),[1] Site Outdoor Air Dewpoint Temperature  (C),[1] Site Outdoor Air Drybulb Temperature  (C),[1] Site Solar Altitude Angle  (deg),[1] Site Solar Azimuth Angle  (deg),[1] Site Wind Direction  (deg),[1] Site Wind Speed  (m/s),[1] Surface Outside Face Temperature  (C),Orientation,Lats,Longs
Year 1 Jan 09 22:00,0,0,13.15,20.025,-48.31895508,261.9583953,340,1.5,19.41046341,0,23.0225,72.5714
Year 1 Jan 09 23:00,0,0,12.95,18.65,-62.03516839,265.7508068,340,1.5,19.48465006,0,23.0225,72.5714
Year 1 Jan 10 00:00,0,0,12.75,17.325,-75.81991468,270.6443138,325,1.5,19.54655801,0,23.0225,72.5714
Year 1 Jan 10 01:00,0,0,12.025,16.7,-86.39750249,74.59941183,320,1.35,19.59405636,0,23.0225,72.5714
Year 1 Jan 10 02:00,0,0,11.05,16.3,-76.52934909,88.33072045,320,1.225,19.62693597,0,23.0225,72.5714
Year 1 Jan 10 03:00,0,0,9.975,15.9,-62.74117467,93.72693549,320,1.05,19.64394328,0,23.0225,72.5714
Year 1 Jan 10 04:00,0,0,10,15.2,-49.01387147,97.63165653,320,1.15,19.64490486,0,23.0225,72.5714
Year 1 Jan 10 05:00,0,0,10.325,14.4,-35.40853889,101.4641269,320,1.275,19.62951798,0,23.0225,72.5714
Year 1 Jan 10 06:00,0,0,10.625,13.6,-21.99438183,105.6052926,320,1.45,19.59736508,0,23.0225,72.5714
Year 1 Jan 10 07:00,0,0,10.7,13.4,-8.869413238,110.3438468,320,1.65,19.54948147,0,23.0225,72.5714
Year 1 Jan 10 08:00,33.5,54.5,10.7,13.4,3.81645735,116.0263951,320,1.85,19.48846999,0,23.0225,72.5714
Year 1 Jan 10 09:00,110.25,290.75,10.625,13.475,15.821525,123.1402306,320,2.125,19.4172667,0,23.0225,72.5714
Year 1 Jan 10 10:00,140.5,569,10.9,16.125,26.74221618,132.3837687,320,2.2,19.33711548,0,23.0225,72.5714
Year 1 Jan 10 11:00,119.75,771,11.225,19.55,35.90556984,144.6443606,320,2.125,19.26096316,0,23.0225,72.5714
Year 1 Jan 10 12:00,116.25,843.5,11.6,23.025,42.28447364,160.5725751,320,2.1,19.20042844,0,23.0225,72.5714
Year 1 Jan 10 13:00,117,860.5,11.85,24.725,44.69866454,179.4202977,320,2.1,19.15852823,0,23.0225,72.5714
Year 1 Jan 10 14:00,115.5,842,11.975,25.75,42.5496448,198.3687164,320,2.1,19.13594942,0,23.0225,72.5714
Year 1 Jan 10 15:00,109.25,783.75,12.15,26.75,36.3749165,214.5127342,320,2.1,19.13579655,0,23.0225,72.5714
Year 1 Jan 10 16:00,101.75,651.75,12.35,26.625,27.34504575,226.9802092,320,2.1,19.16119074,0,23.0225,72.5714
Year 1 Jan 10 17:00,83.25,384,12.55,26.05,16.50680555,236.3774499,320,2.1,19.20998237,0,23.0225,72.5714
Year 1 Jan 10 18:00,36,65.25,12.675,25.525,4.552889666,243.5961295,320,2.1,19.27765834,0,23.0225,72.5714
Year 1 Jan 10 19:00,0,0,12.625,24.125,-8.10042288,249.3484204,320,1.95,19.35967911,0,23.0225,72.5714
Year 1 Jan 10 20:00,0,0,12.45,22.5,-21.20412877,254.1324323,320,1.75,19.44896569,0,23.0225,72.5714
Year 1 Jan 10 21:00,0,0,12.25,20.825,-34.60420058,258.3009443,320,1.55,19.53742888,0,23.0225,72.5714
Year 1 Jan 10 22:00,0,0,11.525,19.575,-48.20029477,262.1433029,320,1.35,19.61959484,0,23.0225,72.5714
Year 1 Jan 10 23:00,0,0,10.625,18.4,-61.92198432,266.0260923,320,1.225,19.69172623,0,23.0225,72.5714
Year 1 Jan 11 00:00,0,0,9.65,17.275,-75.70884579,271.2016541,320,1.05,19.75127925,0,23.0225,72.5714
Year 1 Jan 11 01:00,0,0,9.4,16.4,-86.35048109,72.22818598,320,1,19.79620633,0,23.0225,72.5714
Year 1 Jan 11 02:00,0,0,9.4,15.675,-76.60163869,87.59451379,320,1,19.82476661,0,23.0225,72.5714
Year 1 Jan 11 03:00,0,0,9.325,14.9,-62.81245485,93.37147771,320,1,19.83536518,0,23.0225,72.5714
Year 1 Jan 11 04:00,0,0,9.3,14.1,-49.07852295,97.38151246,320,1,19.8277737,0,23.0225,72.5714
Year 1 Jan 11 05:00,0,0,9.3,13.375,-35.46444386,101.2595382,320,1,19.80175622,0,23.0225,72.5714
Year 1 Jan 11 06:00,0,0,9.225,12.6,-22.03960102,105.422229,335,1,19.75839062,0,23.0225,72.5714
Year 1 Jan 11 07:00,0,0,9.425,12.475,-8.90153869,110.1691637,340,1.3,19.6982776,0,23.0225,72.5714
Year 1 Jan 11 08:00,33.5,54.5,9.725,12.65,3.800727106,115.8512044,340,1.625,19.62443856,0,23.0225,72.5714
Year 1 Jan 11 09:00,110.25,290.75,10.025,12.775,15.82684577,122.957936,325,2,19.54050412,0,23.0225,72.5714
Year 1 Jan 11 10:00,140.75,568.75,10.775,15.425,26.77500152,132.1908488,320,2.1,19.4473585,0,23.0225,72.5714
Year 1 Jan 11 11:00,120.75,769.75,11.6,19,35.97360124,144.4451075,320,2.1,19.35798139,0,23.0225,72.5714
Year 1 Jan 11 12:00,117.25,841.5,12.4,22.525,42.3936594,160.3880198,27.5,2.1,19.28488658,0,23.0225,72.5714
Year 1 Jan 11 13:00,117.75,859,13.2,24.225,44.8457898,179.2876612,50,1.95,19.23166022,0,23.0225,72.5714
Year 1 Jan 11 14:00,115,844,13.925,25.25,42.71939212,198.3117573,50,1.75,19.19840269,0,23.0225,72.5714
Year 1 Jan 11 15:00,106.5,794.5,14.55,26.325,36.54976229,214.5208823,50,1.55,19.18712673,0,23.0225,72.5714
Year 1 Jan 11 16:00,97.25,672.75,14.775,26.3,27.51455153,227.0296596,50,1.65,19.20178082,0,23.0225,72.5714
Year 1 Jan 11 17:00,81.5,408.5,14.8,25.9,16.6671427,236.4511738,50,1.85,19.24031652,0,23.0225,72.5714
Year 1 Jan 11 18:00,37.75,78,14.8,25.5,4.703446023,243.6862322,162.5,2.05,19.29866227,0,23.0225,72.5714
Year 1 Jan 11 19:00,0,0,13.75,24.35,-7.959125674,249.4533531,320,2.325,19.37233868,0,23.0225,72.5714
Year 1 Jan 11 20:00,0,0,12.275,22.95,-21.07128613,254.2553636,320,2.7,19.45460171,0,23.0225,72.5714
Year 1 Jan 11 21:00,0,0,10.625,21.55,-34.47898961,258.4504745,335,3.025,19.53807188,0,23.0225,72.5714
Year 1 Jan 11 22:00,0,0,9.525,20.075,-48.0818597,262.3383355,340,2.875,19.6173691,0,23.0225,72.5714
Year 1 Jan 11 23:00,0,0,8.625,18.5,-61.80908099,266.314894,340,2.65,19.68824243,0,23.0225,72.5714
Year 1 Jan 12 00:00,0,0,7.65,16.975,-75.59745626,271.7804251,340,2.375,19.74704478,0,23.0225,72.5714
Year 1 Jan 12 01:00,0,0,7.55,16.3,-86.29462142,69.77778834,340,2.075,19.79122477,0,23.0225,72.5714
Year 1 Jan 12 02:00,0,0,7.675,15.9,-76.66893044,86.81875622,340,1.85,19.81901241,0,23.0225,72.5714
Year 1 Jan 12 03:00,0,0,7.775,15.5,-62.8798985,92.99940237,340,1.575,19.83009638,0,23.0225,72.5714
Year 1 Jan 12 04:00,0,0,7.5,14.65,-49.13943905,97.12064045,340,1.125,19.82403273,0,23.0225,72.5714
Year 1 Jan 12 05:00,0,0,7.1,13.65,-35.51647711,101.0468094,340,0.625,19.80011417,0,23.0225,72.5714
Year 1 Jan 12 06:00,0,0,6.7,12.65,-22.08070057,105.2324108,175,0.125,19.75776608,0,23.0225,72.5714
Year 1 Jan 12 07:00,0,0,6.975,12.325,-8.9292154,109.9885461,0,0.525,19.69818594,0,23.0225,72.5714
Year 1 Jan 12 08:00,33.5,55.75,7.4,12.15,3.789852166,115.6706124,0,1.225,19.62435865,0,23.0225,72.5714
Year 1 Jan 12 09:00,107.75,301.25,7.8,12.025,15.83751013,122.7706716,330,1.925,19.53915765,0,23.0225,72.5714
Year 1 Jan 12 10:00,133,590,9.325,14.925,26.8136963,131.9935052,320,2.625,19.44340748,0,23.0225,72.5714
Year 1 Jan 12 11:00,118.5,775.25,11,18.75,36.04813499,144.242459,320,3.25,19.35168352,0,23.0225,72.5714
Year 1 Jan 12 12:00,113,849,12.525,22.625,42.50978597,160.2021284,27.5,3.925,19.27664891,0,23.0225,72.5714
Year 1 Jan 12 13:00,118.75,859,13.5,24.275,44.99977448,179.156944,50,3.875,19.2214017,0,23.0225,72.5714
Year 1 Jan 12 14:00,115.75,844.25,14.3,25.25,42.89515442,198.2599504,50,3.5,19.18596182,0,23.0225,72.5714
Year 1 Jan 12 15:00,106.5,796,15.025,26.175,36.72930982,214.5359692,177.5,3.175,19.17216034,0,23.0225,72.5714
Year 1 Jan 12 16:00,97.25,676.5,15.2,26.175,27.68745381,227.0865163,340,2.875,19.18437539,0,23.0225,72.5714
Year 1 Jan 12 17:00,81.25,416.75,15.125,25.95,16.82979693,236.5322245,340,2.5,19.2206779,0,23.0225,72.5714
Year 1 Jan 12 18:00,37,89.25,15.025,25.675,4.855479281,243.7835315,175,2.175,19.27764921,0,23.0225,72.5714
Year 1 Jan 12 19:00,0,0,14.175,24.4,-7.816997926,249.5655248,0,2.625,19.35077847,0,23.0225,72.5714
Year 1 Jan 12 20:00,0,0,13,22.8,-20.93810833,254.385878,0,3.25,19.4327788,0,23.0225,72.5714
Year 1 Jan 12 21:00,0,0,11.725,21.2,-34.35381148,258.6083931,0,3.925,19.51590283,0,23.0225,72.5714
Year 1 Jan 12 22:00,0,0,11.025,19.825,-47.96369113,262.5433568,0,3.875,19.5946155,0,23.0225,72.5714
Year 1 Jan 12 23:00,0,0,10.525,18.6,-61.69646082,266.6169654,0,3.5,19.66490697,0,23.0225,72.5714
Year 1 Jan 13 00:00,0,0,9.95,17.325,-75.48565927,272.3798735,0,3.175,19.72376388,0,23.0225,72.5714
Year 1 Jan 13 01:00,0,0,9.65,16.55,-86.22922035,67.26638873,0,2.95,19.76867228,0,23.0225,72.5714
Year 1 Jan 13 02:00,0,0,9.375,15.95,-76.73085413,86.00406481,0,2.825,19.79772525,0,23.0225,72.5714
Year 1 Jan 13 03:00,0,0,9.075,15.35,-62.94331207,92.61090543,0,2.65,19.80959493,0,23.0225,72.5714
Year 1 Jan 13 04:00,0,0,9.375,15.05,-49.1964818,96.8491813,0,2.45,19.80374984,0,23.0225,72.5714
Year 1 Jan 13 05:00,0,0,9.875,14.85,-35.56453274,100.8260582,0,2.325,19.78152576,0,23.0225,72.5714
Year 1 Jan 13 06:00,0,0,10.375,14.65,-22.11759882,105.0359431,0,2.15,19.74458978,0,23.0225,72.5714
Year 1 Jan 13 07:00,0,0,10.875,14.75,-8.952383127,109.8020922,0,1.575,19.69434974,0,23.0225,72.5714
Year 1 Jan 13 08:00,30.75,66.25,11.375,14.95,3.783871945,115.484713,0,0.875,19.63373485,0,23.0225,72.5714
Year 1 Jan 13 09:00,102.25,325.75,11.8,15.15,15.85353619,122.578526,0,0.175,19.56467839,0,23.0225,72.5714
Year 1 Jan 13 10:00,141.75,567.5,12.5,17.375,26.85829696,131.7918186,0,1.575,19.48934236,0,23.0225,72.5714
Year 1 Jan 13 11:00,122,767.5,13.225,20.2,36.12914711,144.0364836,0,3.6,19.41917486,0,23.0225,72.5714
Year 1 Jan 13 12:00,119,839.75,13.85,23.075,42.63281218,160.0149642,52.5,5.675,19.36441789,0,23.0225,72.5714
Year 1 Jan 13 13:00,118.25,862.5,13.55,24.625,45.16056011,179.0282293,70,5.45,19.32796264,0,23.0225,72.5714
Year 1 Jan 13 14:00,113.25,853.5,13.025,25.65,43.07684992,198.2134006,70,4.375,19.3109719,0,23.0225,72.5714
Year 1 Jan 13 15:00,102.5,810,12.375,26.725,36.91345551,214.5580838,17.5,3.35,19.31643464,0,23.0225,72.5714
Year 1 Jan 13 16:00,96,686.75,11.375,26.775,27.86363854,227.1508294,0,2.875,19.34697847,0,23.0225,72.5714
Year 1 Jan 13 17:00,88,403.75,10.275,26.4,16.99465459,236.6206153,0,2.5,19.40053995,0,23.0225,72.5714
Year 1 Jan 13 18:00,41.5,72.75,9.025,26.075,5.008883027,243.8880119,0,2.175,19.4726992,0,23.0225,72.5714
Year 1 Jan 13 19:00,0,0,9.225,24.575,-7.674134777,249.6848969,0,1.95,19.55958481,0,23.0225,72.5714
Year 1 Jan 13 20:00,0,0,9.925,22.6,-20.80467613,254.5239136,0,1.75,19.65357836,0,23.0225,72.5714
Year 1 Jan 13 21:00,0,0,10.55,20.675,-34.22872881,258.774609,0,1.55,19.74579917,0,23.0225,72.5714
Year 1 Jan 13 22:00,0,0,10.325,19.525,-47.84582698,262.7582284,0,1.65,19.83056669,0,23.0225,72.5714
Year 1 Jan 13 23:00,0,0,9.75,18.55,-61.58412189,266.9320593,0,1.85,19.90464098,0,23.0225,72.5714
Year 1 Jan 14 00:00,0,0,9.075,17.625,-75.37336335,272.9992518,37.5,2.05,19.96582017,0,23.0225,72.5714
Year 1 Jan 14 01:00,0,0,8.825,16.95,-86.15366985,64.71542573,50,2.1,20.01202555,0,23.0225,72.5714
Year 1 Jan 14 02:00,0,0,8.65,16.275,-76.7870349,85.1512622,50,2.1,20.0424209,0,23.0225,72.5714
Year 1 Jan 14 03:00,0,0,8.525,15.65,-63.00250141,92.20621191,50,2.1,20.05489265,0,23.0225,72.5714
Year 1 Jan 14 04:00,0,0,8.35,15.05,-49.2495143,96.56728766,50,2.1,20.04953679,0,23.0225,72.5714
Year 1 Jan 14 05:00,0,0,8.225,14.375,-35.60850683,100.5974086,50,2.1,20.02693135,0,23.0225,72.5714
Year 1 Jan 14 06:00,0,0,8.05,13.75,-22.15021668,104.8329354,185,2.1,19.98738934,0,23.0225,72.5714
Year 1 Jan 14 07:00,0,0,8,13.975,-8.970984584,109.6099029,350,1.575,19.93200352,0,23.0225,72.5714
Year 1 Jan 14 08:00,33.5,56.25,7.925,14.4,3.782822607,115.2936011,350,0.875,19.8650219,0,23.0225,72.5714
Year 1 Jan 14 09:00,107.5,305,7.825,14.875,15.87493864,122.3815886,177.5,0.175,19.78985,0,23.0225,72.5714
Year 1 Jan 14 10:00,136,592,7.95,17.325,26.90879648,131.5858692,0,1.65,19.70799556,0,23.0225,72.5714
Year 1 Jan 14 11:00,133.75,757.5,8.15,20.5,36.21661033,143.8272487,0,3.925,19.6313941,0,23.0225,72.5714
Year 1 Jan 14 12:00,124.25,842,8.35,23.625,42.762694,159.8265887,52.5,6.15,19.57100078,0,23.0225,72.5714
Year 1 Jan 14 13:00,115.75,873.5,8.7,25.225,45.32808561,178.9016,70,6.025,19.53000078,0,23.0225,72.5714
Year 1 Jan 14 14:00,112.75,861,9.1,26.4,43.26439417,198.1722135,70,5.2,19.50915815,0,23.0225,72.5714
Year 1 Jan 14 15:00,106.5,809.5,9.425,27.525,37.1020933,214.5873144,85,4.325,19.51217469,0,23.0225,72.5714
Year 1 Jan 14 16:00,105.75,673.5,9.5,27.425,28.04298993,227.2226468,90,3.875,19.54190392,0,23.0225,72.5714
Year 1 Jan 14 17:00,88.25,410.25,9.5,27,17.1616013,236.7163565,90,3.5,19.59588052,0,23.0225,72.5714
Year 1 Jan 14 18:00,42.25,76.5,9.425,26.525,5.16355103,243.9996549,22.5,3.175,19.66981072,0,23.0225,72.5714
Year 1 Jan 14 19:00,0,0,9.7,24.75,-7.530630327,249.8114271,0,2.575,19.75940382,0,23.0225,72.5714
Year 1 Jan 14 20:00,0,0,10.1,22.55,-20.67106845,254.6694055,0,1.875,19.85649913,0,23.0225,72.5714
Year 1 Jan 14 21:00,0,0,10.5,20.35,-34.10380162,258.9490288,345,1.175,19.95194015,0,23.0225,72.5714
Year 1 Jan 14 22:00,0,0,10.675,18.75,-47.7283018,262.9828099,340,1.15,20.03923335,0,23.0225,72.5714
Year 1 Jan 14 23:00,0,0,10.7,17.35,-61.4720581,267.2599281,340,1.275,20.11420025,0,23.0225,72.5714
Year 1 Jan 15 00:00,0,0,10.7,15.95,-75.26047291,273.6378167,340,1.45,20.17391816,0,23.0225,72.5714
Year 1 Jan 15 01:00,0,0,10.775,15.375,-86.06748442,62.14860968,340,1.125,20.2156275,0,23.0225,72.5714
Year 1 Jan 15 02:00,0,0,10.8,15,-76.83709543,84.26138879,340,0.625,20.23671392,0,23.0225,72.5714
Year 1 Jan 15 03:00,0,0,10.8,14.675,-63.05727233,91.78557657,175,0.125,20.23892993,0,23.0225,72.5714
Year 1 Jan 15 04:00,0,0,9.75,14.375,-49.29840106,96.27512408,0,0.525,20.2222202,0,23.0225,72.5714
Year 1 Jan 15 05:00,0,0,8.2,14,-35.64829763,100.3609911,0,1.225,20.18830181,0,23.0225,72.5714
Year 1 Jan 15 06:00,0,0,6.525,13.675,-22.17847772,104.6235009,0,1.925,20.1385493,0,23.0225,72.5714
Year 1 Jan 15 07:00,0,0,6.025,13.75,-8.984965546,109.4120816,0,1.575,20.07444568,0,23.0225,72.5714
Year 1 Jan 15 08:00,33.5,56,5.85,13.95,3.786736996,115.0973732,0,0.875,19.99908706,0,23.0225,72.5714
Year 1 Jan 15 09:00,107.75,303,5.65,14.15,15.90172873,122.179949,0,0.175,19.91424871,0,23.0225,72.5714
Year 1 Jan 15 10:00,137.25,586.5,5.975,16.675,26.9651844,131.3757366,0,1.05,19.82202565,0,23.0225,72.5714
Year 1 Jan 15 11:00,136.25,749.75,6.475,20.05,36.31049415,143.6148196,0,2.375,19.73510988,0,23.0225,72.5714
Year 1 Jan 15 12:00,132,823.75,6.9,23.375,42.89938454,159.637062,67.5,3.75,19.66555069,0,23.0225,72.5714
Year 1 Jan 15 13:00,145.5,808.5,8.2,25.025,45.50228734,178.7771386,90,3.35,19.6166809,0,23.0225,72.5714
Year 1 Jan 15 14:00,184,702.25,9.575,26.2,43.45770008,198.1364952,90,2.275,19.58844323,0,23.0225,72.5714
Year 1 Jan 15 15:00,193,584.5,10.875,27.325,37.29511473,214.6237487,60,1.25,19.58427183,0,23.0225,72.5714
Year 1 Jan 15 16:00,146.75,514.75,11.275,27.525,28.22539054,227.3020142,50,1,19.60772986,0,23.0225,72.5714
Year 1 Jan 15 17:00,100.25,324,11.375,27.35,17.33052196,236.8194555,50,1,19.65753141,0,23.0225,72.5714
Year 1 Jan 15 18:00,40,72,11.475,27.225,5.319377346,244.1184386,12.5,1,19.72974679,0,23.0225,72.5714
Year 1 Jan 15 19:00,0,0,11.65,25.625,-7.386577531,249.9450704,0,1.15,19.81946986,0,23.0225,72.5714
Year 1 Jan 15 20:00,0,0,11.85,23.6,-20.53736231,254.8222859,0,1.275,19.9180905,0,23.0225,72.5714
Year 1 Jan 15 21:00,0,0,12.05,21.525,-33.97908734,259.1315564,0,1.45,20.01602858,0,23.0225,72.5714
Year 1 Jan 15 22:00,0,0,11.65,20.025,-47.61114684,263.2169589,0,1.125,20.10712238,0,23.0225,72.5714
Year 1 Jan 15 23:00,0,0,11.05,18.65,-61.36025926,267.6003238,0,0.625,20.18733287,0,23.0225,72.5714
Year 1 Jan 16 00:00,0,0,10.375,17.325,-75.14688862,274.2948284,0,0.125,20.25389015,0,23.0225,72.5714
Year 1 Jan 16 01:00,0,0,9.75,16.7,-85.97032093,59.59057413,0,0,20.30445254,0,23.0225,72.5714
Year 1 Jan 16 02:00,0,0,9.15,16.3,-76.88065845,83.3357123,0,0,20.33797186,0,23.0225,72.5714
Year 1 Jan 16 03:00,0,0,8.475,15.9,-63.10743117,91.34928454,0,0,20.35396285,0,23.0225,72.5714
Year 1 Jan 16 04:00,0,0,8.225,15.575,-49.34300827,95.97286697,0,0.375,20.3523889,0,23.0225,72.5714
Year 1 Jan 16 05:00,0,0,8.125,15.2,-35.68380579,100.1169427,0,0.875,20.33440545,0,23.0225,72.5714
Year 1 Jan 16 06:00,0,0,8.025,14.875,-22.20230835,104.4077569,0,1.375,20.30080919,0,23.0225,72.5714
Year 1 Jan 16 07:00,0,0,7.85,14.575,-8.994274947,109.208734,0,1.125,20.2530443,0,23.0225,72.5714
Year 1 Jan 16 08:00,33.75,42.25,7.65,14.2,3.795644578,114.8961271,0,0.625,20.19267081,0,23.0225,72.5714
Year 1 Jan 16 09:00,109.25,252.5,7.45,13.875,15.93391418,121.9736969,0,0.125,20.12062147,0,23.0225,72.5714
Year 1 Jan 16 10:00,141.25,553,7.025,16.5,27.02744677,131.1614993,0,1.575,20.03849666,0,23.0225,72.5714
Year 1 Jan 16 11:00,141.25,733.75,6.525,20.1,36.4107648,143.3992605,0,3.6,19.96068237,0,23.0225,72.5714
Year 1 Jan 16 12:00,132.75,824,6.025,23.7,43.04283407,159.4464421,37.5,5.675,19.89979936,0,23.0225,72.5714
Year 1 Jan 16 13:00,164.75,768.25,5.9,25.35,45.6830991,178.6549275,50,5.3,19.85821091,0,23.0225,72.5714
Year 1 Jan 16 14:00,249.5,552.25,5.9,26.35,43.65667803,198.1063527,50,4.1,19.83620979,0,23.0225,72.5714
Year 1 Jan 16 15:00,270.25,350.75,6.275,27.35,37.49240898,214.6674737,80,2.9,19.83716549,0,23.0225,72.5714
Year 1 Jan 16 16:00,196.5,313,6.025,27.45,28.41072135,227.3889749,90,2.6,19.86518506,0,23.0225,72.5714
Year 1 Jan 16 17:00,128.5,167.25,5.9,27.25,17.50130095,236.9299165,90,2.6,19.91929299,0,23.0225,72.5714
Year 1 Jan 16 18:00,41.5,27,5.9,27.05,5.476256435,244.244338,60,2.6,19.99542504,0,23.0225,72.5714
Year 1 Jan 16 19:00,0,0,6.5,24.975,-7.242068112,250.0857785,50,1.925,20.08897027,0,23.0225,72.5714
Year 1 Jan 16 20:00,0,0,7.3,22.35,-20.40363279,254.9824842,50,1.1,20.18993271,0,23.0225,72.5714
Year 1 Jan 16 21:00,0,0,8.025,19.675,-33.85464076,259.3220932,12.5,0.225,20.28760625,0,23.0225,72.5714
Year 1 Jan 16 22:00,0,0,7.9,18.4,-47.49439003,263.4605315,0,0.375,20.37505824,0,23.0225,72.5714
Year 1 Jan 16 23:00,0,0,7.5,17.6,-61.24871122,267.9529977,0,0.875,20.44890222,0,23.0225,72.5714
Year 1 Jan 17 00:00,0,0,7.1,16.8,-75.03250781,274.9695492,0,1.375,20.50785669,0,23.0225,72.5714
Year 1 Jan 17 01:00,0,0,6.925,16.45,-85.86198793,57.0653673,0,1.5,20.54967543,0,23.0225,72.5714
Year 1 Jan 17 02:00,0,0,6.825,16.25,-76.91734944,82.37573394,0,1.5,20.57199035,0,23.0225,72.5714
Year 1 Jan 17 03:00,0,0,6.725,16.05,-63.1527854,90.89765178,0,1.5,20.57632516,0,23.0225,72.5714
Year 1 Jan 17 04:00,0,0,6.625,15.85,-49.38320415,95.66070459,0,1.5,20.56320411,0,23.0225,72.5714
Year 1 Jan 17 05:00,0,0,6.525,15.65,-35.71493452,99.86540636,0,1.5,20.53398303,0,23.0225,72.5714
Year 1 Jan 17 06:00,0,0,6.425,15.45,-22.22163799,104.185824,37.5,1.5,20.49053705,0,23.0225,72.5714
Year 1 Jan 17 07:00,0,0,5.2,15.475,-8.998864981,108.9999678,50,1.5,20.43471739,0,23.0225,72.5714
Year 1 Jan 17 08:00,29.25,44.25,3.45,15.65,3.809571374,114.6899615,50,1.5,20.36869949,0,23.0225,72.5714
Year 1 Jan 17 09:00,104.75,203.25,1.425,15.775,15.97149922,121.7629223,80,1.5,20.29444492,0,23.0225,72.5714
Year 1 Jan 17 10:00,191.25,302.5,3.3,17.9,27.09556618,130.9432352,90,1.8,20.21387732,0,23.0225,72.5714
Year 1 Jan 17 11:00,247.75,372.75,6.125,20.7,36.51738532,143.1806333,90,2.125,20.13764596,0,23.0225,72.5714
Year 1 Jan 17 12:00,275.5,445.75,8.525,23.5,43.19299007,159.2547853,90,2.5,20.07642956,0,23.0225,72.5714
Year 1 Jan 17 13:00,244.75,622.25,9.775,25.175,45.87045227,178.5350484,90,2.225,20.03485244,0,23.0225,72.5714
Year 1 Jan 17 14:00,172.5,754.25,10.675,26.4,43.86123587,198.0818935,90,1.65,20.01493468,0,23.0225,72.5714
Year 1 Jan 17 15:00,108,803.75,11.5,27.675,37.693863,214.7185755,90,1.125,20.02098744,0,23.0225,72.5714
Year 1 Jan 17 16:00,98.75,688,11.85,28.075,28.59886191,227.4835699,90,0.775,20.05561393,0,23.0225,72.5714
Year 1 Jan 17 17:00,87,429.75,12.05,28.1,17.67382221,237.0477405,90,0.4,20.11653049,0,23.0225,72.5714
Year 1 Jan 17 18:00,40.75,112.5,12.775,28.175,5.634083271,244.3773248,22.5,0.075,20.19867224,0,23.0225,72.5714
Year 1 Jan 17 19:00,0,0,12.625,26.55,-7.097192458,250.2335002,0,0,20.29848794,0,23.0225,72.5714
Year 1 Jan 17 20:00,0,0,12.65,24.35,-20.26995289,255.1499272,0,0,20.40673319,0,23.0225,72.5714
Year 1 Jan 17 21:00,0,0,12.85,22.15,-33.73051401,259.5205387,0,0,20.51366104,0,23.0225,72.5714
Year 1 Jan 17 22:00,0,0,12.525,21.15,-47.37805604,263.7133818,0,0,20.61302195,0,23.0225,72.5714
Year 1 Jan 17 23:00,0,0,11.95,20.55,-61.13739599,268.3177007,0,0,20.7019461,0,23.0225,72.5714
Year 1 Jan 18 00:00,0,0,11.275,19.95,-74.91722496,275.661243,0,0,20.77908188,0,23.0225,72.5714
Year 1 Jan 18 01:00,0,0,11.025,19.2,-85.74244319,54.59501986,0,0,20.84239528,0,23.0225,72.5714
Year 1 Jan 18 02:00,0,0,10.925,18.4,-76.94679947,81.38319064,0,0,20.89112531,0,23.0225,72.5714
Year 1 Jan 18 03:00,0,0,10.825,17.6,-63.19314421,90.43102536,0,0,20.92527432,0,23.0225,72.5714
Year 1 Jan 18 04:00,0,0,10.725,16.8,-49.41885927,95.33883691,0,0,20.94283888,0,23.0225,72.5714
Year 1 Jan 18 05:00,0,0,10.625,16,-35.74158987,99.60653143,0,0,20.94358469,0,23.0225,72.5714
Year 1 Jan 18 06:00,0,0,10.525,15.2,-22.23639917,103.9578267,0,0,20.92760778,0,23.0225,72.5714
Year 1 Jan 18 07:00,0,0,10.05,15.9,-8.998691202,108.7858929,0,0,20.89497178,0,23.0225,72.5714
Year 1 Jan 18 08:00,34.5,57,9.45,17.1,3.828539905,114.4789761,0,0,20.85141066,0,23.0225,72.5714
Year 1 Jan 18 09:00,108.75,306.5,8.775,18.3,16.01448451,121.5477149,0,0,20.80264109,0,23.0225,72.5714
Year 1 Jan 18 10:00,128.5,605,10.325,20.475,27.16952175,130.7210211,0,0.225,20.750719,0,23.0225,72.5714
Year 1 Jan 18 11:00,103.5,806.5,12.4,22.9,36.63031551,142.9589984,0,0.6,20.70307402,0,23.0225,72.5714
Year 1 Jan 18 12:00,116.25,847.75,14.25,25.375,43.34979727,159.0621459,105,0.925,20.66751862,0,23.0225,72.5714
Year 1 Jan 18 13:00,123,857.25,15.375,27.2,46.06427575,178.4175829,140,0.775,20.64796042,0,23.0225,72.5714
Year 1 Jan 18 14:00,113.5,855,16.275,28.8,44.07127901,198.0632256,140,0.4,20.64935329,0,23.0225,72.5714
Year 1 Jan 18 15:00,84.5,842,17.1,30.4,37.89936152,214.7771396,35,0.075,20.67559997,0,23.0225,72.5714
Year 1 Jan 18 16:00,83.5,723.25,17.15,30.575,28.78969042,227.5858378,0,0.375,20.72926612,0,23.0225,72.5714
Year 1 Jan 18 17:00,77.5,462.75,16.95,30.35,17.84796937,237.1729253,0,0.875,20.80776516,0,23.0225,72.5714
Year 1 Jan 18 18:00,41.75,117,16.675,30.075,5.79275346,244.5173675,262.5,1.375,20.90604177,0,23.0225,72.5714
