Date/Time,[1] Site Diffuse Solar Radiation Rate per Area  (W/m2),[1] Site Direct Solar Radiation Rate per Area  (W/m2),[1] Site Outdoor Air Dewpoint Temperature  (C),[1] Site Outdoor Air Drybulb Temperature  (C),[1] Site Solar Altitude Angle  (deg),[1] Site Solar Azimuth Angle  (deg),[1] Site Wind Direction  (deg),[1] Site Wind Speed  (m/s),[1] Surface Outside Face Temperature  (C),Orientation,Lats,Longs
Year 1 Jan 09 18:00,60,42,4,23.525,6.819391774,242.4441629,16.5,1.6,32.49345421,270,23.242,69.6669
Year 1 Jan 09 19:00,0,0,4.6,21.05,-5.780980961,248.275812,1.75,0.9,26.70294651,270,23.242,69.6669
Year 1 Jan 09 20:00,0,0,6.45,18.325,-18.85910221,253.0430198,0,0.2,24.13564883,270,23.242,69.6669
Year 1 Jan 09 21:00,0,0,8.8,17.6,-32.25051542,257.0992192,62.25,0.825,22.42779174,270,23.242,69.6669
Year 1 Jan 09 22:00,0,0,11.5,17.45,-45.84972808,260.6937091,172.25,1.4,21.54421028,270,23.242,69.6669
Year 1 Jan 09 23:00,0,0,13.7,18.6,-59.58499357,264.0339481,304,2.475,21.0445391,270,23.242,69.6669
Year 1 Jan 10 00:00,0,0,15.025,18.925,-73.40374739,267.4418305,38,2.65,20.91835338,270,23.242,69.6669
Year 1 Jan 10 01:00,0,0,15,19.575,-86.47008241,73.37420394,70,2.975,20.98707888,270,23.242,69.6669
Year 1 Jan 10 02:00,0,0,13.85,19.2,-78.94387661,90.04992333,18.5,2.875,20.37796094,270,23.242,69.6669
Year 1 Jan 10 03:00,0,0,12,19.375,-65.09978719,94.30095187,275.25,3.475,20.03764083,270,23.242,69.6669
Year 1 Jan 10 04:00,0,0,10.225,18.45,-51.31859619,97.72387801,148,3.55,19.52651759,270,23.242,69.6669
Year 1 Jan 10 05:00,0,0,2.6,15.325,-37.64974744,101.2412893,62.5,5.45,17.71360296,270,23.242,69.6669
Year 1 Jan 10 06:00,0,0,1.475,13.275,-24.15584965,105.1122754,47.25,5.875,16.2372351,270,23.242,69.6669
Year 1 Jan 10 07:00,0,0,2.8,12.6,-10.92629562,109.5734155,49.5,5.275,15.44982308,270,23.242,69.6669
Year 1 Jan 10 08:00,7.25,19.5,1.45,12.425,1.902597696,114.9343034,46.25,4.2,15.13401632,270,23.242,69.6669
Year 1 Jan 10 09:00,43.5,164.5,0.75,13.825,14.11163699,121.645534,45,3.675,16.00473225,270,23.242,69.6669
Year 1 Jan 10 10:00,69.5,593,1.3,15.875,25.3341464,130.371086,42.75,3.675,18.02708924,270,23.242,69.6669
Year 1 Jan 10 11:00,29.75,1058,1.35,18.65,34.95074174,142.0023465,44.25,4.675,19.71093424,270,23.242,69.6669
Year 1 Jan 10 12:00,55.75,974,2.725,20.75,41.98096272,157.3387703,44.25,5.9,21.71910186,270,23.242,69.6669
Year 1 Jan 10 13:00,30,1078.5,3.125,22.55,45.20013549,175.9941284,46.25,7.1,23.00268784,270,23.242,69.6669
Year 1 Jan 10 14:00,63.5,1007.5,3.775,23.3,43.8182273,195.3616599,45.5,7.7,28.04835002,270,23.242,69.6669
Year 1 Jan 10 15:00,84.75,898.25,2.95,23.925,38.19600824,212.2172965,46.5,7.8,33.85569934,270,23.242,69.6669
Year 1 Jan 10 16:00,130.25,647,3.2,23.65,29.49351561,225.2947588,44.75,7.2,37.02562244,270,23.242,69.6669
Year 1 Jan 10 17:00,87.75,609,2.725,23.275,18.83194108,235.0881609,44.75,6.325,39.43277736,270,23.242,69.6669
Year 1 Jan 10 18:00,66,251,3.85,22.075,6.969160471,242.5259182,42.75,5.2,34.62365072,270,23.242,69.6669
Year 1 Jan 10 19:00,0,0,4.525,20.95,-5.640088694,248.3721753,44.25,4.525,25.53833493,270,23.242,69.6669
Year 1 Jan 10 20:00,0,0,5.425,19.725,-18.72647303,253.1562148,45,4.025,23.26636383,270,23.242,69.6669
Year 1 Jan 10 21:00,0,0,5.025,19.325,-32.12552059,257.2364905,48.75,3.975,22.02366359,270,23.242,69.6669
Year 1 Jan 10 22:00,0,0,5.475,18.85,-45.73181645,260.8711705,48.5,3.7,21.09459328,270,23.242,69.6669
Year 1 Jan 10 23:00,0,0,6.15,18.775,-59.47363671,264.291624,45.75,3.375,20.53351377,270,23.242,69.6669
Year 1 Jan 11 00:00,0,0,8.475,18.05,-73.29796122,267.9293768,37.5,2.775,19.96568293,270,23.242,69.6669
Year 1 Jan 11 01:00,0,0,10.1,17.425,-86.40775513,66.15062993,29.75,2.525,19.35085134,270,23.242,69.6669
Year 1 Jan 11 02:00,0,0,10.925,16.475,-79.02362663,89.14341629,24.25,2.725,18.56525323,270,23.242,69.6669
Year 1 Jan 11 03:00,0,0,9,16.05,-65.17591673,93.91842761,26.75,3.775,17.89672811,270,23.242,69.6669
Year 1 Jan 11 04:00,0,0,6.05,15.175,-51.38728922,97.4638111,33.25,4.925,17.07645656,270,23.242,69.6669
Year 1 Jan 11 05:00,0,0,3.425,12.875,-37.7094632,101.0322954,42.5,4.225,15.89640076,270,23.242,69.6669
Year 1 Jan 11 06:00,0,0,2.125,10.4,-24.20495748,104.9274067,42,3.3,14.39560247,270,23.242,69.6669
Year 1 Jan 11 07:00,0,0,1.675,9.275,-10.96263566,109.3984753,41,2.725,13.479263,270,23.242,69.6669
Year 1 Jan 11 08:00,7.5,25.25,2.2,9.475,1.882067142,114.7598954,44,2.75,13.01652938,270,23.242,69.6669
Year 1 Jan 11 09:00,28.75,314.5,3.15,12.075,14.11127526,121.4645925,48.75,3.475,14.23082443,270,23.242,69.6669
Year 1 Jan 11 10:00,18.75,991.25,4.6,15.6,25.36008881,130.1791487,50.75,4.675,16.59249035,270,23.242,69.6669
Year 1 Jan 11 11:00,0,1100,5.9,19.425,35.01080194,141.8015464,46.5,5.825,18.96435974,270,23.242,69.6669
Year 1 Jan 11 12:00,10.25,1096.75,6.275,21.825,42.08208708,157.1468639,37.5,6.4,21.1755486,270,23.242,69.6669
Year 1 Jan 11 13:00,53.75,1044.25,5.175,23.2,45.3413625,175.8481545,28.25,6.125,23.32675774,270,23.242,69.6669
Year 1 Jan 11 14:00,104.5,870,3.075,23.275,43.98558958,195.2916303,23.75,5.25,28.10455166,270,23.242,69.6669
Year 1 Jan 11 15:00,138.75,721,1.225,23.5,38.37094764,212.2173814,26,4.25,33.86906579,270,23.242,69.6669
Year 1 Jan 11 16:00,122,676,0.725,23.45,29.66402981,225.340384,33.75,3.55,38.82972163,270,23.242,69.6669
Year 1 Jan 11 17:00,97.75,571.25,2.2,23.55,18.99336088,235.1601456,42.75,3.325,41.07360001,270,23.242,69.6669
Year 1 Jan 11 18:00,66,273.75,4.725,22.7,7.120577111,242.6149152,46.5,3.45,36.59142278,270,23.242,69.6669
Year 1 Jan 11 19:00,0,0,7.2,21.275,-5.498238367,248.4757921,40.25,3.425,26.35790482,270,23.242,69.6669
Year 1 Jan 11 20:00,0,0,8.55,18.725,-18.5934233,253.2769578,26.75,2.95,23.52595032,270,23.242,69.6669
Year 1 Jan 11 21:00,0,0,8.65,16.35,-32.00052037,257.3820363,10.25,1.975,21.39582487,270,23.242,69.6669
Year 1 Jan 11 22:00,0,0,7.775,14.15,-45.61419779,261.0583606,1.5,0.875,19.89942965,270,23.242,69.6669
Year 1 Jan 11 23:00,0,0,6.45,13.15,-59.3627077,264.5619757,0,0.15,18.71440112,270,23.242,69.6669
Year 1 Jan 12 00:00,0,0,5.5,12.775,-73.19228137,268.436456,9.75,0.225,17.79924853,270,23.242,69.6669
Year 1 Jan 12 01:00,0,0,4.85,13.45,-86.32212048,59.43884663,25.75,1.125,17.17137388,270,23.242,69.6669
Year 1 Jan 12 02:00,0,0,4.85,14.075,-79.09822123,88.18147574,41.25,2.45,16.69681332,270,23.242,69.6669
Year 1 Jan 12 03:00,0,0,4.75,14.65,-65.24833462,93.51719465,50.25,3.625,16.34736008,270,23.242,69.6669
Year 1 Jan 12 04:00,0,0,4.175,13.975,-51.45237367,97.19224715,51.25,4.2,15.89051237,270,23.242,69.6669
Year 1 Jan 12 05:00,0,0,5.8,14.975,-37.76542959,100.8147725,30,3.55,15.94994557,270,23.242,69.6669
Year 1 Jan 12 06:00,0,0,6.1,13.375,-24.25006718,104.7355513,72.5,2.925,15.40466624,270,23.242,69.6669
Year 1 Jan 12 07:00,0,0,5.325,11.875,-10.99465164,109.2174432,41,2.8,14.56589846,270,23.242,69.6669
Year 1 Jan 12 08:00,5.25,5.75,5.175,10.4,1.866260665,114.5799602,40,2.35,13.66592138,270,23.242,69.6669
Year 1 Jan 12 09:00,34,152.25,4.675,12.1,14.11611768,121.2785497,11.25,3.25,14.31893242,270,23.242,69.6669
Year 1 Jan 12 10:00,55.25,680,4.275,14.975,25.39179677,129.9826007,0,4.5,16.50035422,270,23.242,69.6669
Year 1 Jan 12 11:00,11.75,1087.5,3.525,19.375,35.07723513,141.597029,17.25,6.6,19.13351234,270,23.242,69.6669
Year 1 Jan 12 12:00,41.75,1055.75,3,21.95,42.19008743,156.9530904,260,7.8,21.84187883,270,23.242,69.6669
Year 1 Jan 12 13:00,42.25,1079.75,1.925,23.9,45.48951347,175.7034702,267,8.6,23.83906293,270,23.242,69.6669
Year 1 Jan 12 14:00,46.75,1063.25,1,23.8,44.15914768,195.2263461,160.75,8.05,27.83148179,270,23.242,69.6669
Year 1 Jan 12 15:00,87.5,893.5,0.35,24.275,38.55078971,212.2243089,249,7.5,32.91017413,270,23.242,69.6669
Year 1 Jan 12 16:00,115,707,0.95,23.75,29.83809845,225.393468,158,6.2,37.06277194,270,23.242,69.6669
Year 1 Jan 12 17:00,94.25,541.25,2.85,23.875,19.15720356,235.2395283,52.25,5.2,38.94573283,270,23.242,69.6669
Year 1 Jan 12 18:00,73.75,87.75,5.575,22.35,7.273533692,242.7111457,107.75,3.725,31.71342778,270,23.242,69.6669
Year 1 Jan 12 19:00,0,0,8.025,21.2,-5.355527948,248.5866301,190,3,25.18901143,270,23.242,69.6669
Year 1 Jan 12 20:00,0,0,9.875,18.9,-18.46003771,253.4051938,142,2.375,23.00137898,270,23.242,69.6669
Year 1 Jan 12 21:00,0,0,10.675,17.75,-31.87558259,257.535774,306.75,2.8,21.11968498,270,23.242,69.6669
Year 1 Jan 12 22:00,0,0,10.65,15.875,-45.49691707,261.2551542,241.75,2.775,19.44705915,270,23.242,69.6669
Year 1 Jan 12 23:00,0,0,10.15,14.775,-59.25221544,264.8447893,163.75,2.775,18.35926234,270,23.242,69.6669
Year 1 Jan 13 00:00,0,0,9.7,12.65,-73.08663823,268.9625279,5.75,1.6,17.44100069,270,23.242,69.6669
Year 1 Jan 13 01:00,0,0,9.3,12.075,-86.216107,53.73144467,0,0.825,16.91957477,270,23.242,69.6669
Year 1 Jan 13 02:00,0,0,9.05,11.725,-79.16718503,87.1647147,0,0.175,16.20769516,270,23.242,69.6669
Year 1 Jan 13 03:00,0,0,8.475,13.475,-65.31682965,93.09743965,0,0.975,16.18757511,270,23.242,69.6669
Year 1 Jan 13 04:00,0,0,7.85,14.4,-51.51370304,96.90932562,47.25,1.825,16.015157,270,23.242,69.6669
Year 1 Jan 13 05:00,0,0,2.225,9.175,-37.81753486,100.5888379,66.75,2.15,13.84436912,270,23.242,69.6669
Year 1 Jan 13 06:00,0,0,0.55,6.425,-24.29109227,104.5368145,57.5,2.5,11.90915626,270,23.242,69.6669
Year 1 Jan 13 07:00,0,0,1.425,6.55,-11.02227886,109.0304176,48.75,2.675,11.17438647,270,23.242,69.6669
Year 1 Jan 13 08:00,7.75,42.75,0.8,8.125,1.855222007,114.3945916,45.5,2.775,11.37320358,270,23.242,69.6669
Year 1 Jan 13 09:00,30,363.25,0.8,11.45,14.12618667,121.087495,51.75,2.575,13.04711905,270,23.242,69.6669
Year 1 Jan 13 10:00,20.25,980,1.5,15.25,25.42927082,129.7815243,59.25,2.725,15.69675157,270,23.242,69.6669
Year 1 Jan 13 11:00,5.5,1100,3.05,19.05,35.15002082,141.3888646,66.25,3.175,18.16303255,270,23.242,69.6669
Year 1 Jan 13 12:00,29.25,1087.25,6.425,21.575,42.3049255,156.7575115,63.5,4.425,20.80889295,270,23.242,69.6669
Year 1 Jan 13 13:00,74.75,974.25,8.375,23.15,45.64453346,175.5601534,56.75,6,23.04913895,270,23.242,69.6669
Year 1 Jan 13 14:00,129.25,798,9.75,23.725,44.33882401,195.1659121,47.5,7.45,27.54827013,270,23.242,69.6669
Year 1 Jan 13 15:00,86.5,898.5,8.75,24.175,38.73543342,212.2381745,43.5,7.95,33.47419791,270,23.242,69.6669
Year 1 Jan 13 16:00,126.5,630.5,7.475,24.225,30.01560783,225.4540679,42.25,7.7,36.16487398,270,23.242,69.6669
Year 1 Jan 13 17:00,157,237,6,24.05,19.32335449,235.3263277,44.25,6.475,33.61027108,270,23.242,69.6669
Year 1 Jan 13 18:00,70.5,221,7.025,22.95,7.42792214,242.814598,42,5.05,33.25168751,270,23.242,69.6669
Year 1 Jan 13 19:00,0,0,8.175,21.4,-5.21205458,248.7046537,36.5,3.725,24.93892763,270,23.242,69.6669
Year 1 Jan 13 20:00,0,0,10.2,19.2,-18.32639933,253.5408644,26,2.95,22.48290426,270,23.242,69.6669
Year 1 Jan 13 21:00,0,0,10.65,17.4,-31.75077262,257.6976183,17.75,2.5,20.6575137,270,23.242,69.6669
Year 1 Jan 13 22:00,0,0,10.975,15.8,-45.38001601,261.4614242,13.75,2.625,19.15572332,270,23.242,69.6669
Year 1 Jan 13 23:00,0,0,10.2,14.95,-59.14216467,265.1398498,20.5,2.775,18.1516514,270,23.242,69.6669
Year 1 Jan 14 00:00,0,0,9.975,14.125,-72.98095725,269.507055,32,3.025,17.17421027,270,23.242,69.6669
Year 1 Jan 14 01:00,0,0,8.95,13.6,-86.0937844,49.10918751,49.25,2.95,16.60898144,270,23.242,69.6669
Year 1 Jan 14 02:00,0,0,8.225,12.525,-79.23003243,86.09415736,64.5,2.825,15.80448284,270,23.242,69.6669
Year 1 Jan 14 03:00,0,0,5.85,11.3,-65.38118916,92.65938474,75.5,2.425,14.89416576,270,23.242,69.6669
Year 1 Jan 14 04:00,0,0,3.6,9.425,-51.57113153,96.6151993,75.75,2.3,13.60591958,270,23.242,69.6669
Year 1 Jan 14 05:00,0,0,1.45,8.525,-37.865669,100.3546161,69.75,2.675,12.49655534,270,23.242,69.6669
Year 1 Jan 14 06:00,0,0,0.375,6.975,-24.32794867,104.3313059,101.75,2.8,11.30573314,270,23.242,69.6669
Year 1 Jan 14 07:00,0,0,0.575,6.5,-11.04545552,108.8374995,121.25,2.8,10.44432472,270,23.242,69.6669
Year 1 Jan 14 08:00,7.25,21,1.675,7.325,1.848991722,114.2038852,98.5,2.8,10.4661906,270,23.242,69.6669
Year 1 Jan 14 09:00,33.75,250.25,2.9,10.15,14.14150126,120.8915187,54.75,2.65,11.97778362,270,23.242,69.6669
Year 1 Jan 14 10:00,45.75,808.5,5.225,13.7,25.47250807,129.5760013,22,2.6,14.68683048,270,23.242,69.6669
Year 1 Jan 14 11:00,30,1015.25,6.2,17.75,35.22913521,141.1771221,37.5,2.75,17.504307,270,23.242,69.6669
Year 1 Jan 14 12:00,32,1028,7.425,20.75,42.42656003,156.560187,108.75,3.25,19.81819875,270,23.242,69.6669
Year 1 Jan 14 13:00,101,878,7.5,23.125,45.80636495,175.4182813,221.5,3.925,22.77210618,270,23.242,69.6669
Year 1 Jan 14 14:00,53.75,1047.5,7.625,24.225,44.52453833,195.1104343,153,4.775,28.18792907,270,23.242,69.6669
Year 1 Jan 14 15:00,119,776.75,6.725,24.925,38.92477521,212.2590737,46.5,5.375,33.7398943,270,23.242,69.6669
Year 1 Jan 14 16:00,232.5,246,6.325,24.575,30.19644237,225.5222394,56,5.575,32.84897742,270,23.242,69.6669
Year 1 Jan 14 17:00,146.75,253.5,5.475,23.65,19.49169809,235.4205596,13.5,5.15,32.81673679,270,23.242,69.6669
Year 1 Jan 14 18:00,62.25,38.25,5.875,21.45,7.583634416,242.9252575,308.25,4.4,26.89649591,270,23.242,69.6669
Year 1 Jan 14 19:00,0,0,5.425,19.075,-5.067914483,248.829824,260.25,3.375,22.17201587,270,23.242,69.6669
Year 1 Jan 14 20:00,0,0,5.5,16.475,-18.19258948,253.6839084,248.5,2.425,19.99241294,270,23.242,69.6669
Year 1 Jan 14 21:00,0,0,4.475,14.975,-31.62615337,257.8674813,268.25,1.75,18.82603243,270,23.242,69.6669
Year 1 Jan 14 22:00,0,0,4.7,14.175,-45.26353312,261.6770416,286.25,1.525,17.62801504,270,23.242,69.6669
Year 1 Jan 14 23:00,0,0,5.35,14.375,-59.03255608,265.4469417,275,1.65,16.88425985,270,23.242,69.6669
Year 1 Jan 15 00:00,0,0,7.825,14.425,-72.87515929,270.0695019,216,2,16.48681238,270,23.242,69.6669
Year 1 Jan 15 01:00,0,0,9.725,14.475,-85.95874745,45.42069612,128.25,2.4,16.16324954,270,23.242,69.6669
Year 1 Jan 15 02:00,0,0,10.7,13.675,-79.28627138,84.97127841,43.5,2.725,15.71088387,270,23.242,69.6669
Year 1 Jan 15 03:00,0,0,9.025,12.575,-65.44119958,92.20328878,5.75,2.8,14.88653248,270,23.242,69.6669
Year 1 Jan 15 04:00,0,0,6.3,10.65,-51.62451441,96.31003447,9,2.8,13.65146019,270,23.242,69.6669
Year 1 Jan 15 05:00,0,0,9.35,12.875,-37.90972402,100.1122388,295.5,2.8,14.06946783,270,23.242,69.6669
Year 1 Jan 15 06:00,0,0,9.775,11.775,-24.36055485,104.1191394,256.5,2.65,13.749169,270,23.242,69.6669
Year 1 Jan 15 07:00,0,0,9.425,10.95,-11.06412278,108.6387927,234.75,2.15,13.30586736,270,23.242,69.6669
Year 1 Jan 15 08:00,4.5,3.5,9.025,10.525,1.847607098,114.007938,209.5,1.775,12.92152824,270,23.242,69.6669
Year 1 Jan 15 09:00,28.5,171.5,10.4,13.475,14.16207704,120.6907114,195.5,1.475,14.17063249,270,23.242,69.6669
Year 1 Jan 15 10:00,47,758,12.175,17.05,25.52150213,129.3661131,197.5,1.85,16.9890373,270,23.242,69.6669
Year 1 Jan 15 11:00,12.75,1100,15.075,21.725,35.31455118,140.9618689,218.5,2.6,19.79214852,270,23.242,69.6669
Year 1 Jan 15 12:00,39.5,1063.5,16.35,23.9,42.55494687,156.3611751,246.75,3.775,22.45324728,270,23.242,69.6669
Year 1 Jan 15 13:00,138,786.75,17.25,25.4,45.97494778,175.2779306,275,4.625,24.89488259,270,23.242,69.6669
Year 1 Jan 15 14:00,316.5,283.25,16.45,24.9,44.71620776,195.0600189,290.25,4.95,28.08548767,270,23.242,69.6669
Year 1 Jan 15 15:00,285.75,233.5,16.4,25.425,39.11870897,212.2871017,292.25,4.4,30.78346971,270,23.242,69.6669
Year 1 Jan 15 16:00,219.75,107,15.825,25.025,30.38048465,225.5980357,282.25,3.525,30.42019015,270,23.242,69.6669
Year 1 Jan 15 17:00,147.75,100,16.425,25.25,19.66211793,235.5222368,272.25,2.475,30.99379458,270,23.242,69.6669
Year 1 Jan 15 18:00,45,12,16.175,23.525,7.740562629,243.043106,266.25,2.05,26.48353686,270,23.242,69.6669
Year 1 Jan 15 19:00,0,0,16.825,22.3,-4.923202851,248.9620991,273.25,2.15,23.73261692,270,23.242,69.6669
Year 1 Jan 15 20:00,0,0,17.1,20.225,-18.05868767,253.8342617,288.75,2.65,21.88510269,270,23.242,69.6669
Year 1 Jan 15 21:00,0,0,18.3,19.975,-31.50178525,258.0452726,307.25,2.95,20.94127458,270,23.242,69.6669
Year 1 Jan 15 22:00,0,0,18.475,19.2,-45.14750366,261.901875,317.25,3.075,20.28403458,270,23.242,69.6669
Year 1 Jan 15 23:00,0,0,18.25,19.275,-58.92338634,265.7658488,316,2.875,20.0849902,270,23.242,69.6669
Year 1 Jan 16 00:00,0,0,16.025,17.525,-72.76916088,270.6493341,301.5,2.725,19.24445461,270,23.242,69.6669
Year 1 Jan 16 01:00,0,0,13.725,16.375,-85.81362389,42.45983509,285.75,2.55,18.22101608,270,23.242,69.6669
Year 1 Jan 16 02:00,0,0,11.175,14.55,-79.33540774,83.79803551,273,2.725,17.03537484,270,23.242,69.6669
Year 1 Jan 16 03:00,0,0,10.425,14.6,-65.49664714,91.72944854,270.75,2.8,16.47780617,270,23.242,69.6669
Year 1 Jan 16 04:00,0,0,10.025,13.9,-51.67370834,95.99401092,271.75,2.95,15.86548523,270,23.242,69.6669
Year 1 Jan 16 05:00,0,0,8.7,14.5,-37.9495941,99.86184449,175.25,4.5,15.6144702,270,23.242,69.6669
Year 1 Jan 16 06:00,0,0,7.55,14.725,-24.38883204,103.9004332,16.25,5.75,15.34677179,270,23.242,69.6669
Year 1 Jan 16 07:00,0,0,6.775,14.925,-11.07822488,108.4344037,42.5,6.225,15.35120963,270,23.242,69.6669
Year 1 Jan 16 08:00,5.5,5.75,7.8,15.6,1.851102091,113.8068485,30.25,6.15,15.72475053,270,23.242,69.6669
Year 1 Jan 16 09:00,36,142,8.425,16.475,14.18792612,120.4851641,44.75,5.575,16.68028649,270,23.242,69.6669
Year 1 Jan 16 10:00,82.75,545.25,9.175,17.525,25.57624313,129.1519404,23.5,5.1,18.34590132,270,23.242,69.6669
Year 1 Jan 16 11:00,103.75,693.25,8.8,18.55,35.40623832,140.7431709,20.75,5,19.90617395,270,23.242,69.6669
Year 1 Jan 16 12:00,134.75,706.75,8.9,19.7,42.69003893,156.1605319,5.75,5.6,21.27651943,270,23.242,69.6669
Year 1 Jan 16 13:00,143.5,743.75,8.4,20.9,46.15021927,175.1391774,0,6.625,22.28210072,270,23.242,69.6669
Year 1 Jan 16 14:00,82.75,946.5,9.1,22.1,44.91374689,195.0147734,17.25,7.575,27.02261567,270,23.242,69.6669
Year 1 Jan 16 15:00,147.5,692.75,9.4,23,39.31712617,212.3223533,124.25,7.875,31.70015431,270,23.242,69.6669
Year 1 Jan 16 16:00,235.75,256.5,10.825,23.425,30.56761552,225.6815082,224.75,7.45,31.07716226,270,23.242,69.6669
Year 1 Jan 16 17:00,161,240.25,11.75,23.125,19.83449689,235.6313689,151.75,6.4,31.82322022,270,23.242,69.6669
Year 1 Jan 16 18:00,75.75,167.25,13.025,22.175,7.898599153,243.1681223,357.75,5.275,30.46981951,270,23.242,69.6669
Year 1 Jan 16 19:00,0,0,13.025,20.775,-4.778013757,249.1014338,12,4.4,23.49098995,270,23.242,69.6669
Year 1 Jan 16 20:00,0,0,12.525,19.35,-17.92477159,253.9918573,347.75,3.975,21.50309177,270,23.242,69.6669
Year 1 Jan 16 21:00,0,0,10.675,18.175,-31.37772611,258.2308992,187.25,3.825,20.40180863,270,23.242,69.6669
Year 1 Jan 16 22:00,0,0,9.8,17.525,-45.0319597,262.1357917,182,3.875,19.35484772,270,23.242,69.6669
Year 1 Jan 16 23:00,0,0,9.7,17.4,-58.81464827,266.0963542,179.25,3.675,18.75383279,270,23.242,69.6669
Year 1 Jan 17 00:00,0,0,11.725,17.55,-72.6628746,271.2460173,275.25,3.375,18.65634759,270,23.242,69.6669
Year 1 Jan 17 01:00,0,0,13.525,17.6,-85.66018589,40.044859,180.25,2.925,18.52791582,270,23.242,69.6669
Year 1 Jan 17 02:00,0,0,14.95,17.3,-79.37695017,82.57689202,56.75,2.8,18.20710238,270,23.242,69.6669
Year 1 Jan 17 03:00,0,0,14.025,16.6,-65.5473185,91.23819954,5.75,3.025,17.6158785,270,23.242,69.6669
Year 1 Jan 17 04:00,0,0,12.25,15.725,-51.7185717,95.667322,0,3.775,17.07418405,270,23.242,69.6669
Year 1 Jan 17 05:00,0,0,9.625,15.875,-37.98517588,99.60357869,17.25,3.925,16.94978482,270,23.242,69.6669
Year 1 Jan 17 06:00,0,0,8.825,15.325,-24.41270433,103.6753095,29,3,16.37276869,270,23.242,69.6669
Year 1 Jan 17 07:00,0,0,8.575,15.025,-11.08770926,108.2244411,7.75,2.1,16.06222703,270,23.242,69.6669
Year 1 Jan 17 08:00,6.75,14,8.425,15.45,1.859507254,113.6007164,17.25,2.125,16.1826814,270,23.242,69.6669
Year 1 Jan 17 09:00,35.5,201.5,8.175,16.725,14.2190571,120.2749683,6.5,2.95,17.10702055,270,23.242,69.6669
Year 1 Jan 17 10:00,83.5,584.75,8.1,18.375,25.63671771,128.9335634,25,4.4,19.05146477,270,23.242,69.6669
Year 1 Jan 17 11:00,148.75,482.75,8.025,20,35.50416292,140.5210923,25.5,5.775,21.11864183,270,23.242,69.6669
Year 1 Jan 17 12:00,139.25,687,8.15,21.225,42.83178627,155.9583115,49.25,6.775,22.54214331,270,23.242,69.6669
Year 1 Jan 17 13:00,126,801,7.9,22.25,46.33211426,175.0020971,34.75,6.85,23.72757994,270,23.242,69.6669
Year 1 Jan 17 14:00,127.75,805.75,7.5,23.025,45.11706778,194.9748058,24,6.275,28.02186192,270,23.242,69.6669
Year 1 Jan 17 15:00,164.75,653.25,7.1,23.725,39.51991591,212.364923,5.75,5.05,33.31550383,270,23.242,69.6669
Year 1 Jan 17 16:00,130.5,650,7.225,24.2,30.75771421,225.7727061,0,3.95,38.33444128,270,23.242,69.6669
Year 1 Jan 17 17:00,135,395,8.275,24.075,20.00871723,235.7479626,17.25,3.025,38.45172595,270,23.242,69.6669
Year 1 Jan 17 18:00,74.25,195,10.1,22.95,8.057636743,243.3002818,120.5,2.5,35.14934981,270,23.242,69.6669
Year 1 Jan 17 19:00,0,0,11.5,20.95,-4.632440048,249.2477801,210.75,1.875,26.26916809,270,23.242,69.6669
Year 1 Jan 17 20:00,0,0,12.4,18.3,-17.79091693,254.1566255,277.25,1.25,23.65708983,270,23.242,69.6669
Year 1 Jan 17 21:00,0,0,12.225,15.8,-31.25403121,258.424266,236,0.35,21.77267251,270,23.242,69.6669
Year 1 Jan 17 22:00,0,0,11.5,14,-44.91693012,262.378657,152.5,0.025,20.03021512,270,23.242,69.6669
Year 1 Jan 17 23:00,0,0,10.175,13.45,-58.70633089,266.4382403,32.75,0,18.84580225,270,23.242,69.6669
Year 1 Jan 18 00:00,0,0,9.05,14,-72.55620934,271.8590169,0,1.125,18.1615338,270,23.242,69.6669
Year 1 Jan 18 01:00,0,0,8.125,15.325,-85.49959491,39.18845631,0,2.775,17.90167977,270,23.242,69.6669
Year 1 Jan 18 02:00,0,0,8.125,16.525,-79.41041552,81.31082706,17.25,4.55,17.85649739,270,23.242,69.6669
Year 1 Jan 18 03:00,0,0,8.35,17.175,-65.59300146,90.72991686,29,5.45,17.84092803,270,23.242,69.6669
Year 1 Jan 18 04:00,0,0,8.775,17,-51.75896496,95.33017456,53.5,5.375,17.68825012,270,23.242,69.6669
Year 1 Jan 18 05:00,0,0,8.75,11.875,-38.01636865,99.33759368,15.25,3.425,15.37571135,270,23.242,69.6669
Year 1 Jan 18 06:00,0,0,7.95,9.75,-24.43209884,103.4438942,297,2.875,13.8047262,270,23.242,69.6669
Year 1 Jan 18 07:00,0,0,6.95,10.275,-11.09252664,108.0090162,157.5,2.975,13.33581286,270,23.242,69.6669
Year 1 Jan 18 08:00,6,8.75,6.475,11.475,1.872849673,113.3896426,46.75,2.85,13.52100794,270,23.242,69.6669
Year 1 Jan 18 09:00,30,213.75,7.075,13.975,14.25547505,120.0602153,5.75,2.65,14.8125297,270,23.242,69.6669
Year 1 Jan 18 10:00,51.75,778,8.35,16.725,25.70290903,128.7110613,0,2.525,17.50411695,270,23.242,69.6669
Year 1 Jan 18 11:00,57.5,910,9.825,19.65,35.60828799,140.2956956,17.25,2.725,20.0332338,270,23.242,69.6669
Year 1 Jan 18 12:00,84.75,920.5,10.425,21.675,42.98013608,155.754566,150.5,3.25,22.05445809,270,23.242,69.6669
