1,"Building 1.eso"

"Date/Time","[1] Site Diffuse Solar Radiation Rate per Area  (W/m2)","[1] Site Direct Solar Radiation Rate per Area  (W/m2)","[1] Site Outdoor Air Drybulb Temperature  (C)","[1] Surface Inside Face Temperature  (C)","[1] Surface Outside Face Temperature  (C)","[1] Surface Inside Face Conduction Heat Transfer Rate  (W)"
,"Environment","Environment","Environment","BLOCK1:ZONE1_WALL_3_0_0","BLOCK1:ZONE1_WALL_3_0_0","BLOCK1:ZONE1_WALL_3_0_0"
"Year 1 Apr 18 02:00","0","0","23.45","29.1840796371891","24.5269741354288","-5.35271588476352"
"Year 1 Apr 18 03:00","0","0","22.225","28.9027319758766","23.9357540776134","-24.3591701382148"
"Year 1 Apr 18 04:00","0","0","21.525","28.6099343810808","23.27204055122","-42.2451023765637"
"Year 1 Apr 18 05:00","0","0","20.2","28.3086817076544","22.7804923847211","-59.2057996659455"
"Year 1 Apr 18 06:00","0","0","20.775","27.9990368481407","22.8256117233921","-74.8522132168897"
"Year 1 Apr 18 07:00","8.5","18.5","22.375","27.7136835569487","23.5648231395857","-92.3470300950554"
"Year 1 Apr 18 08:00","46.25","197.5","24.9","27.473936126929","25.2363824408606","-106.595593232325"
"Year 1 Apr 18 09:00","89.25","609.25","26.95","27.3220239883695","27.7320655291263","-114.854594564408"
"Year 1 Apr 18 10:00","109","767.5","28.75","27.2932076588842","30.9270411358926","-111.494111941833"
"Year 1 Apr 18 11:00","127","853.5","29.8","27.4219283284346","33.4490237662489","-94.7947920792313"
"Year 1 Apr 18 12:00","153.5","854.75","30.9","27.7110590195381","35.312300800253","-64.7355007377763"
"Year 1 Apr 18 13:00","112.5","986.25","31.575","28.1291839136368","36.8841397384557","-27.1811761151001"
"Year 1 Apr 18 14:00","232.25","722.25","32.225","28.6288337318628","37.7411578126908","14.4344191723436"
"Year 1 Apr 18 15:00","440","183","32.025","29.1704404864703","37.3301839939633","54.9608858358755"
"Year 1 Apr 18 16:00","356.5","145","31.6","29.680232767908","36.2926844792648","94.8820343770676"
"Year 1 Apr 18 17:00","269","177.5","30.375","30.1070572329571","34.3559056263599","125.98263234624"
"Year 1 Apr 18 18:00","155","161.25","29.175","30.4070715154125","32.1554430532911","145.627036009852"
"Year 1 Apr 18 19:00","35.25","6.75","27.55","30.5559304286014","29.6894554547822","150.2121970854"
"Year 1 Apr 18 20:00","0","0","26.275","30.5419749760384","28.2025400848044","141.278933150257"
"Year 1 Apr 18 21:00","0","0","24.875","30.3921604945069","26.8335259686183","120.814919995775"
"Year 1 Apr 18 22:00","0","0","24.275","30.1472435708522","25.9911300545699","94.4234443140795"
"Year 1 Apr 18 23:00","0","0","23.9","29.8496420474957","25.3107292119074","64.0654622709532"
"Year 1 Apr 19 00:00","0","0","24.175","29.5291720366974","25.3472685759851","34.1333106090697"
"Year 1 Apr 19 01:00","0","0","24","29.2154445701521","25.214622609212","6.54350985355009"
"Year 1 Apr 19 02:00","0","0","23.525","28.9250272129591","24.6244980241968","-15.3132028327803"
"Year 1 Apr 19 03:00","0","0","22.05","28.6532484999615","23.7854348228617","-33.0886196596396"
"Year 1 Apr 19 04:00","0","0","20.85","28.3772573981412","23.2487155931776","-48.2769757952119"
"Year 1 Apr 19 05:00","0","0","20.45","28.0901597133275","22.9411946895371","-63.0362016093245"
"Year 1 Apr 19 06:00","0","0","21.15","27.8065311471249","23.1008419945071","-78.452108794826"
"Year 1 Apr 19 07:00","8.75","22.75","22.675","27.5464260387461","23.4038972508682","-93.3502472769492"
"Year 1 Apr 19 08:00","42","246.5","24.975","27.3284695588749","24.9398427860801","-105.883522268189"
"Year 1 Apr 19 09:00","56.25","799.25","27.1","27.181582501749","27.5985344815205","-113.64244514784"
"Year 1 Apr 19 10:00","49","1029.75","28.875","27.1514745535398","30.8195748665731","-110.970036822288"
"Year 1 Apr 19 11:00","97.25","937.5","29.825","27.2790989456905","33.2135564740929","-94.4337327189353"
"Year 1 Apr 19 12:00","160.25","850.5","30.375","27.5660539995066","34.898262771622","-64.3478674469669"
"Year 1 Apr 19 13:00","293.5","607","30.275","27.9719941340388","35.7478246610606","-26.3987349958805"
"Year 1 Apr 19 14:00","398.25","397.5","30.05","28.4412831018663","36.4897552575818","13.5827492672113"
"Year 1 Apr 19 15:00","447.5","212.25","29.4","28.926950830875","36.1760333499917","51.5551934793607"
"Year 1 Apr 19 16:00","350","153.75","28.75","29.3728242222976","34.705091097345","88.2425487906806"
"Year 1 Apr 19 17:00","208.5","66.25","27.775","29.7362813604622","32.1152222868267","115.334153188202"
"Year 1 Apr 19 18:00","162","127.75","26.9","29.9571243353378","30.4103039547174","128.828627047143"
"Year 1 Apr 19 19:00","60.75","50.25","25.875","30.0244370993866","28.2929379706647","127.414659846115"
"Year 1 Apr 19 20:00","0","0","25.15","29.9493736257634","26.8325760252617","114.466390595786"
"Year 1 Apr 19 21:00","0","0","24.475","29.7614562934708","25.9575146176972","91.7392141742479"
"Year 1 Apr 19 22:00","0","0","24.3","29.5002775655457","25.7396493217912","64.9805087233739"
"Year 1 Apr 19 23:00","0","0","24.225","29.2147722242815","25.4039603875445","37.2380059339495"
"Year 1 Apr 20 00:00","0","0","24.425","28.9347414334731","25.2597984696521","12.594431459358"
"Year 1 Apr 20 01:00","0","0","24.2","28.6721708921513","25.2320368403467","-8.62820849052541"
"Year 1 Apr 20 02:00","0","0","23.575","28.4301573504172","24.629327221157","-25.2119735248694"
"Year 1 Apr 20 03:00","0","0","22.275","28.2023375519877","23.7767806119486","-38.4776496891133"
"Year 1 Apr 20 04:00","0","0","21.15","27.9657485621884","23.1126732881601","-50.4878048497891"
"Year 1 Apr 20 05:00","0","0","23.225","27.7137296936848","23.6855639667104","-63.705238712221"
"Year 1 Apr 20 06:00","0","0","23.925","27.4839036207737","24.1969132554107","-79.8008102366705"
"Year 1 Apr 20 07:00","6.75","7","24.5","27.2895972447333","24.2943272757778","-89.0499599480373"
"Year 1 Apr 20 08:00","46.25","130.25","25.225","27.1430187011085","25.2267770060427","-95.0828690739653"
"Year 1 Apr 20 09:00","121.25","448.25","26.675","27.0440189450803","27.6552419485346","-97.2499395887006"
"Year 1 Apr 20 10:00","182.25","509","27.85","27.0355281421626","30.7413506185759","-93.0867074055992"
"Year 1 Apr 20 11:00","264.75","499.25","29.075","27.1637378245126","33.8383114295035","-76.7904784380632"
"Year 1 Apr 20 12:00","413","285","29.4","27.4566133988841","35.5582665499131","-48.0756633791046"
"Year 1 Apr 20 13:00","388","375.5","29.7","27.8847900489833","36.8532889982112","-9.27416134062711"
"Year 1 Apr 20 14:00","426.25","218.5","29.65","28.3983686666911","36.921007773152","31.2293543401192"
"Year 1 Apr 20 15:00","324","493","30.2","28.9169979195672","37.7653691264993","72.7551154137466"
"Year 1 Apr 20 16:00","279.75","464.5","30.55","29.4143985498215","37.0806232263673","109.59038335448"
"Year 1 Apr 20 17:00","221.25","412.5","30.9","29.862234513435","35.6416731160944","140.700824204776"
"Year 1 Apr 20 18:00","151.5","283.75","30.325","30.2200398113243","33.9110504928692","161.604953350553"
"Year 1 Apr 20 19:00","63","61.5","29.425","30.4501885862128","31.8117465157206","171.385703097782"
"Year 1 Apr 20 20:00","0","0","28","30.5419272621158","29.7861261534243","168.282935920086"
"Year 1 Apr 20 21:00","0","0","27.075","30.4941716465352","28.5504837330281","154.114138084849"
"Year 1 Apr 20 22:00","0","0","26.15","30.3394862458689","27.8375507564726","130.774372166654"
"Year 1 Apr 20 23:00","0","0","25.675","30.1168388286941","27.2774042582363","104.498468544105"
"Year 1 Apr 21 00:00","0","0","24.925","29.8693484912235","26.8199168834003","77.3805806777196"
"Year 1 Apr 21 01:00","0","0","24.475","29.6109994616606","26.4606392006661","53.2007756916542"
"Year 1 Apr 21 02:00","0","0","23.8","29.3590784947163","25.8020935774324","30.5986703749773"
"Year 1 Apr 21 03:00","0","0","23.75","29.1104989503208","25.2643207849438","10.6493893662953"
"Year 1 Apr 21 04:00","0","0","23.575","28.8633084585408","24.9202427006359","-8.66989702803222"
"Year 1 Apr 21 05:00","0","0","24.775","28.6164199866741","25.2006000232376","-26.0399202272564"
"Year 1 Apr 21 06:00","0","0","25.95","28.3893633791622","25.6514848756983","-41.7872769695125"
"Year 1 Apr 21 07:00","6.75","6","26.95","28.2073265143115","26.1716207939974","-54.4134314900106"
"Year 1 Apr 21 08:00","45.5","133.25","27.8","28.0769048299878","27.4434863336709","-62.3630586623476"
"Year 1 Apr 21 09:00","113","490","28.525","28.0100146758862","29.5774584072294","-64.5471664908636"
"Year 1 Apr 21 10:00","166.75","574.5","29.3","28.0379269455918","32.3971713619636","-58.5034506598776"
"Year 1 Apr 21 11:00","215.5","609.25","30.175","28.1949690034912","35.2712869602774","-42.3110016668371"
"Year 1 Apr 21 12:00","198.75","756.5","31.075","28.5031578849159","37.4705713247079","-15.164012906585"
"Year 1 Apr 21 13:00","209.5","780","31.825","28.948565556514","39.1778812733218","20.9000200033026"
"Year 1 Apr 21 14:00","273.75","651.5","32.225","29.4913073859768","39.677150408524","61.7794584139813"
"Year 1 Apr 21 15:00","311.25","519.5","32","30.0564217642837","39.1677046709439","106.574788094109"
"Year 1 Apr 21 16:00","374.5","241","31.225","30.5847791555804","37.6240677760813","146.658887907776"
"Year 1 Apr 21 17:00","266.75","168","30.025","31.0144820413975","35.2858070667069","176.46532556196"
"Year 1 Apr 21 18:00","143.75","68","28.8","31.2974297698851","32.7392726929266","191.526477733663"
"Year 1 Apr 21 19:00","62.25","55.5","27.75","31.4106058576486","30.7955933759812","189.807814343275"
"Year 1 Apr 21 20:00","0","0","27.125","31.3660141530088","29.283755781237","173.571494586837"
"Year 1 Apr 21 21:00","0","0","26.775","31.2024780720906","28.5000963379704","147.331660676363"
"Year 1 Apr 21 22:00","0","0","26.55","30.9666401817492","27.9012471587409","116.99788334425"
"Year 1 Apr 21 23:00","0","0","26.125","30.7001466967607","27.4545535232599","86.5740302325712"
"Year 1 Apr 22 00:00","0","0","25.475","30.4241557548986","26.8656604435639","59.0998235500843"
"Year 1 Apr 22 01:00","0","0","24.7","30.1488851647106","26.1975094719631","34.6216841206688"
"Year 1 Apr 22 02:00","0","0","24.125","29.8741249797236","25.6921276487327","12.1496260724803"
"Year 1 Apr 22 03:00","0","0","23.925","29.598738977442","25.2498203027052","-8.77057453577352"
"Year 1 Apr 22 04:00","0","0","24.275","29.3271094553658","25.0596939861522","-28.1150957358953"
"Year 1 Apr 22 05:00","0","0","23.95","29.0630358231465","24.7978173552568","-44.9397994567077"
"Year 1 Apr 22 06:00","0","0","24.25","28.8128579082879","24.6318686465374","-59.3965005845016"
"Year 1 Apr 22 07:00","8.25","12","25.075","28.5851666609039","25.1957727663713","-73.1980314255269"
"Year 1 Apr 22 08:00","55","121","26.125","28.389734168002","26.2593530756414","-84.3686303532285"
"Year 1 Apr 22 09:00","129.75","393.25","27.45","28.2543191272893","28.3748112493211","-90.5900369517396"
"Year 1 Apr 22 10:00","136.25","660.75","29.075","28.2150060789624","31.5276031769164","-89.1258743972283"
"Year 1 Apr 22 11:00","75.75","1001.5","30.925","28.3164343768623","35.4810384182904","-76.4939907071308"
"Year 1 Apr 22 12:00","69.75","1065.5","32.825","28.6045355031455","38.6771401239762","-50.1184820737686"
"Year 1 Apr 22 13:00","64.25","1098.75","34.275","29.0830876886992","40.7752928004705","-9.48480307949528"
"Year 1 Apr 22 14:00","95.25","1029","34.9","29.7031965928629","41.5615507336132","40.1717160127816"
"Year 1 Apr 22 15:00","232.75","684.5","34.475","30.388716240935","40.6295374722678","92.1489467379284"
"Year 1 Apr 22 16:00","374","223","33.1","31.0210038896762","38.7051357876203","142.669990710643"
"Year 1 Apr 22 17:00","266.75","142","31.125","31.5244872486738","35.823951760275","180.070644493663"
"Year 1 Apr 22 18:00","153","84","29.175","31.8433185132408","33.1131007637761","199.256940081614"
"Year 1 Apr 22 19:00","56.25","33.75","27.65","31.9595502725007","30.3517445339288","198.29063923715"
"Year 1 Apr 22 20:00","0","0","26.775","31.8884490191413","28.6205493903273","179.634639797635"
"Year 1 Apr 22 21:00","0","0","26.375","31.669802539519","27.7004872966854","148.375782009238"
"Year 1 Apr 22 22:00","0","0","26.225","31.3654392975803","27.328665429335","111.651880905358"
"Year 1 Apr 22 23:00","0","0","26.05","31.0317425732618","27.0071451568689","75.5090899588571"
"Year 1 Apr 23 00:00","0","0","25.7","30.7025209640535","26.6471284564342","43.9647460085854"
"Year 1 Apr 23 01:00","0","0","25.075","30.3918353196604","26.174386989272","16.982799123133"
"Year 1 Apr 23 02:00","0","0","24.375","30.0971722080732","25.5631363461741","-5.77103905175831"
"Year 1 Apr 23 03:00","0","0","23.825","29.8110421990068","25.1007162591125","-25.7293296441811"
"Year 1 Apr 23 04:00","0","0","23.625","29.5275969824854","24.6953931795045","-43.7260197879186"
"Year 1 Apr 23 05:00","0","0","22.7","29.2458315398737","24.1839351262418","-59.4757497202754"
"Year 1 Apr 23 06:00","0","0","23","28.9706841425826","24.1484014584405","-74.5274785805825"
"Year 1 Apr 23 07:00","10","37.75","24.4","28.7126748785217","24.806626200703","-89.7555623684212"
"Year 1 Apr 23 08:00","56.25","225.75","26.45","28.4950339434811","26.6086281831615","-102.623747944296"
"Year 1 Apr 23 09:00","93.75","574","28.725","28.3593360538914","29.3308505065497","-109.439092241988"
"Year 1 Apr 23 10:00","81.25","904.25","30.875","28.3541230290257","32.8074594984577","-105.502898453735"
"Year 1 Apr 23 11:00","140","814","32.6","28.5179088674349","35.9724910770872","-87.5258841065336"
"Year 1 Apr 23 12:00","214","765.5","33.825","28.8636241061162","38.3511831323668","-54.9558408755376"
"Year 1 Apr 23 13:00","485.5","292.25","34.4","29.3599214941937","39.3624401849195","-11.1190594033358"
"Year 1 Apr 23 14:00","457.5","316.5","34.425","29.9426309375029","39.4710169238142","36.4268240447645"
"Year 1 Apr 23 15:00","349.25","448.25","33.95","30.5354900797701","38.8265950538573","81.2662815405729"
"Year 1 Apr 23 16:00","358.25","318.75","33.05","31.0569738795058","37.0904807754841","121.835211962709"
"Year 1 Apr 23 17:00","226.75","359.5","31.9","31.4642407231366","34.9656458908104","150.294626148907"
"Year 1 Apr 23 18:00","155.25","109.25","30.625","31.7196654816156","32.8830986543602","163.64637814355"
"Year 1 Apr 23 19:00","38.25","8.25","29.325","31.8165993501051","30.9852759331747","161.99200418454"
"Year 1 Apr 23 20:00","0","0","28.25","31.7684328114773","29.5558476443957","147.755508714074"
"Year 1 Apr 23 21:00","0","0","27.4","31.6090002606764","28.6083133771741","124.689416198983"
"Year 1 Apr 23 22:00","0","0","26.75","31.3758444149924","28.080466473461","97.382264702502"
"Year 1 Apr 23 23:00","0","0","26.3","31.1079436758675","27.4527447728776","69.1822351406899"
"Year 1 Apr 24 00:00","0","0","25.9","30.8293640115698","26.8324100336957","42.6691031393169"
"Year 1 Apr 24 01:00","0","0","25.275","30.5479674297993","26.4039138257347","18.0593792284265"
"Year 1 Apr 24 02:00","0","0","24.425","30.2654241476474","25.8335091585328","-3.83949978290617"
"Year 1 Apr 24 03:00","0","0","23.45","29.9846184469124","25.3227966718012","-23.2780981337956"
"Year 1 Apr 24 04:00","0","0","22.675","29.7029374383811","24.6334983547871","-40.785152478416"
"Year 1 Apr 24 05:00","0","0","23.175","29.417379256269","24.3217276991853","-56.7775490131611"
"Year 1 Apr 24 06:00","0","0","24.525","29.1397767538818","24.8231045708926","-74.3132784117728"
"Year 1 Apr 24 07:00","10","24.5","26.325","28.8923293841794","25.8902464812944","-90.3370943064841"
"Year 1 Apr 24 08:00","39.75","299.25","28.675","28.7091593499036","28.0813666593936","-101.67501328485"
"Year 1 Apr 24 09:00","58","857.5","30.95","28.6309719308795","30.7084746932776","-105.059166927446"
"Year 1 Apr 24 10:00","91.25","815.75","33.075","28.6935223098883","34.2758138770655","-96.5316357695156"
"Year 1 Apr 24 11:00","23.75","1100","34.8","28.9256805704872","37.3828789794774","-74.4675024541474"
"Year 1 Apr 24 12:00","71.75","1034","36.325","29.3319772240204","40.099908457368","-37.9128678310599"
"Year 1 Apr 24 13:00","158.5","889.5","37.225","29.8864257291756","42.2406022651636","8.97699619280347"
"Year 1 Apr 24 14:00","155.75","899.75","37.55","30.5545835267905","42.8644914093442","60.6479415728879"
"Year 1 Apr 24 15:00","369.25","402","36.925","31.2651499469715","42.2406415108835","114.592767160192"
"Year 1 Apr 24 16:00","369.25","221.25","35.575","31.915209502802","41.1993109707618","165.008272614509"
"Year 1 Apr 24 17:00","225","77.5","33.55","32.457637294039","38.627251513629","204.093374704779"
"Year 1 Apr 24 18:00","64.75","6","31.5","32.8436123988114","35.3775952884046","227.690851307012"
"Year 1 Apr 24 19:00","39","9","29.65","33.032311794376","33.0707850568647","231.16970591314"
"Year 1 Apr 24 20:00","0","0","28.3","33.0281459261037","30.5525301300077","216.342046464042"
"Year 1 Apr 24 21:00","0","0","27.325","32.8627379621501","29.2386977001617","187.374100124767"
"Year 1 Apr 24 22:00","0","0","26.875","32.579282803922","28.416493640971","150.182037051824"
"Year 1 Apr 24 23:00","0","0","26.5","32.2390362261593","27.787601170602","110.244326898581"
"Year 1 Apr 25 00:00","0","0","26.25","31.8804218216607","27.6388639679515","72.9267502896574"
"Year 1 Apr 25 01:00","0","0","25.6","31.53066159757","27.2148394845625","40.0928619133394"
"Year 1 Apr 25 02:00","0","0","24.8","31.2029316130355","26.4458683890485","12.7310329804831"
"Year 1 Apr 25 03:00","0","0","23.775","30.8886005713148","25.8440215275191","-10.8564369521172"
"Year 1 Apr 25 04:00","0","0","23.275","30.5748144941028","25.2285608409032","-32.0110784893192"
"Year 1 Apr 25 05:00","0","0","22.75","30.2612463604338","24.4859566463438","-51.712093082181"
"Year 1 Apr 25 06:00","0","0","23.65","29.9427796637184","24.6483380460077","-69.8621188798943"
"Year 1 Apr 25 07:00","10.5","43.25","25.8","29.6452931581392","25.8165339497894","-89.5226012391676"
"Year 1 Apr 25 08:00","33","404.75","28.575","29.40828481218","28.1761792095589","-105.671642611652"
"Year 1 Apr 25 09:00","4.5","1100","31.475","29.2845614390077","30.8123215900536","-113.058548865721"
"Year 1 Apr 25 10:00","6.5","1100","33.925","29.3142535879384","34.4997468790457","-107.692087215533"
"Year 1 Apr 25 11:00","38","1087.75","35.625","29.5216398587341","38.2005230883118","-87.1442138012665"
"Year 1 Apr 25 12:00","88.5","1023.75","36.45","29.9184517773332","40.5651744121741","-49.8341068997394"
"Year 1 Apr 25 13:00","168.25","870.75","36.525","30.4739134274962","41.4528792506904","-0.0436437155250298"
"Year 1 Apr 25 14:00","324.25","568.75","36.125","31.11770322198","41.3825531416171","51.6732643110627"
