1,"eplusout.eso"

"Date/Time","[1] Site Diffuse Solar Radiation Rate per Area  (W/m2)","[1] Site Direct Solar Radiation Rate per Area  (W/m2)","[1] Site Outdoor Air Drybulb Temperature  (C)","[1] Surface Inside Face Temperature  (C)","[1] Surface Outside Face Temperature  (C)","[1] Surface Inside Face Conduction Heat Transfer Rate  (W)"
,"Environment","Environment","Environment","BLOCK1:ZONE1_WALL_3_0_0","BLOCK1:ZONE1_WALL_3_0_0","BLOCK1:ZONE1_WALL_3_0_0"
"Year 1 Dec 08 08:00","46.75","69.75","17.4","21.7449880736032","18.6350299784969","-80.7972880323891"
"Year 1 Dec 08 09:00","125.25","339","18.2","21.5566383098863","21.0126276848187","-89.7992884133669"
"Year 1 Dec 08 10:00","138.5","609.75","20.05","21.4590953152002","23.605659878736","-91.5464822756457"
"Year 1 Dec 08 11:00","114.5","787.25","22.25","21.5067271083682","25.9705497674379","-83.5657751538179"
"Year 1 Dec 08 12:00","119.25","832.75","24.45","21.707195314371","28.1900222069804","-64.4741161254654"
"Year 1 Dec 08 13:00","119","846.75","25.75","22.0458471610057","29.6579838974625","-36.7961312221062"
"Year 1 Dec 08 14:00","113.75","824.75","26.75","22.4811657310322","30.4112914472361","-2.18290703322278"
"Year 1 Dec 08 15:00","105.75","756.75","27.75","22.9667361999965","30.5359985777901","33.204459842883"
"Year 1 Dec 08 16:00","101.5","586.5","27.7","23.4540869178481","29.9451155382977","65.3520224805848"
"Year 1 Dec 08 17:00","81.5","270.25","27.3","23.8781242816257","28.5297119115822","95.1895339673702"
"Year 1 Dec 08 18:00","13","5","26.9","24.2092439491524","26.3559826007121","115.317786699329"
"Year 1 Dec 08 19:00","0","0","25.3","24.4078598403382","25.0010517928394","123.476032569625"
"Year 1 Dec 08 20:00","0","0","23.3","24.4626253102937","23.8676566492991","121.502256145859"
"Year 1 Dec 08 21:00","0","0","21.3","24.4072828063204","22.748618529978","111.423696076002"
"Year 1 Dec 08 22:00","0","0","20.65","24.2712023632443","21.99343567796","96.1339166380671"
"Year 1 Dec 08 23:00","0","0","20.45","24.0879064303126","21.4770545469296","75.6869299997313"
"Year 1 Dec 09 00:00","0","0","20.25","23.877561056971","21.043228508222","54.5657065098079"
"Year 1 Dec 09 01:00","0","0","19.375","23.6548210637104","20.4701660311162","34.8652781262751"
"Year 1 Dec 09 02:00","0","0","18.35","23.424049730475","19.8271202566384","17.2898572371987"
"Year 1 Dec 09 03:00","0","0","17.275","23.1854822916373","19.1547006600787","0.533658628990656"
"Year 1 Dec 09 04:00","0","0","16.475","22.9347349463121","18.5374044371319","-15.4743345292474"
"Year 1 Dec 09 05:00","0","0","15.85","22.6726721662929","17.9968203536352","-31.4022069802215"
"Year 1 Dec 09 06:00","0","0","15.175","22.4004201293405","17.453287235147","-46.6073901172847"
"Year 1 Dec 09 07:00","0","0","15.3","22.1201203059146","17.1629134798936","-60.7683829547496"
"Year 1 Dec 09 08:00","42.75","80","15.7","21.8464035530079","17.9215992324834","-75.7146109392066"
"Year 1 Dec 09 09:00","115.25","373.25","16.1","21.6019610166111","20.2327211473211","-88.0729367778725"
"Year 1 Dec 09 10:00","144","594.25","18.3","21.4465806196242","23.0571844197412","-93.2925031938423"
"Year 1 Dec 09 11:00","112","792.75","21.1","21.4474437678041","25.5460579655442","-89.0975078196109"
"Year 1 Dec 09 12:00","116","840.25","23.9","21.6159262006568","27.9783073162836","-72.4999326529466"
"Year 1 Dec 09 13:00","118","847.25","25.125","21.9373266389069","29.4540558707894","-45.7610308197014"
"Year 1 Dec 09 14:00","112.5","827.75","25.75","22.3653429023402","29.9348733912302","-10.5504101398559"
"Year 1 Dec 09 15:00","103.75","762.75","26.425","22.8428152629166","29.7079572674304","25.489450011376"
"Year 1 Dec 09 16:00","99.75","592","26.525","23.3100845680892","29.0924114815394","57.1103690302576"
"Year 1 Dec 09 17:00","80.75","273","26.5","23.7043824996771","27.8394202314767","84.7352829089159"
"Year 1 Dec 09 18:00","13","4.5","26.425","24.0065946288227","25.8418000177261","102.581488926056"
"Year 1 Dec 09 19:00","0","0","25.05","24.1853875833337","24.5728568556064","109.474851497856"
"Year 1 Dec 09 20:00","0","0","23.25","24.2308174839175","23.5221088945686","107.350298012666"
"Year 1 Dec 09 21:00","0","0","21.45","24.174381394255","22.4811706561013","97.8046045745955"
"Year 1 Dec 09 22:00","0","0","20.475","24.0425861483636","21.6746102556778","83.6719891253886"
"Year 1 Dec 09 23:00","0","0","19.7","23.8613509040601","20.9991727821633","65.5193970318488"
"Year 1 Dec 10 00:00","0","0","18.975","23.6462937674338","20.3745551804752","46.4604431994174"
"Year 1 Dec 10 01:00","0","0","18.35","23.4122581178563","19.8088241282602","27.0224167210298"
"Year 1 Dec 10 02:00","0","0","17.675","23.1665990407989","19.2602484500624","8.21096814278194"
"Year 1 Dec 10 03:00","0","0","17.05","22.9128032745192","18.7342885986574","-9.40216231935716"
"Year 1 Dec 10 04:00","0","0","16.45","22.6534941785284","18.2264078159712","-25.9022598316675"
"Year 1 Dec 10 05:00","0","0","15.775","22.3895203526903","17.7103586594535","-41.1522239531844"
"Year 1 Dec 10 06:00","0","0","15.15","22.119401250797","17.2062251121498","-54.8335381102794"
"Year 1 Dec 10 07:00","0","0","15.375","21.8485575537155","16.9638260603623","-68.6847172466538"
"Year 1 Dec 10 08:00","42.5","80.75","15.95","21.5868301183975","17.7930352812997","-82.8622338682329"
"Year 1 Dec 10 09:00","114.25","376.25","16.475","21.3559327771252","20.167901332932","-94.2309512693758"
"Year 1 Dec 10 10:00","143","596.75","18.475","21.2156860827226","22.9594743928898","-98.1479043823993"
"Year 1 Dec 10 11:00","111.75","791.75","21.05","21.2302549441762","25.3139886021172","-92.2871869299162"
"Year 1 Dec 10 12:00","118","833.75","23.575","21.4076245572279","27.5915128796959","-74.4913855236658"
"Year 1 Dec 10 13:00","120.25","841.75","25.025","21.7291406394653","29.1044745981011","-47.2868762925618"
"Year 1 Dec 10 14:00","115.5","820.25","26.2","22.1541248604577","29.9380829988913","-13.013214140704"
"Year 1 Dec 10 15:00","106.25","755","27.325","22.6340154808224","30.1218818620195","22.6673309892861"
"Year 1 Dec 10 16:00","95.25","609.25","27.3","23.1207739092416","29.4893144182305","55.2420970280834"
"Year 1 Dec 10 17:00","65","334.75","26.9","23.5496918486406","27.9371477941186","85.2442367404942"
"Year 1 Dec 10 18:00","13","6.5","26.5","23.8800893269583","25.9070665118728","105.852031194719"
"Year 1 Dec 10 19:00","0","0","24.525","24.0755451808002","24.4618480007926","114.492485807795"
"Year 1 Dec 10 20:00","0","0","22.1","24.124074829402","23.1646176766776","113.693152458553"
"Year 1 Dec 10 21:00","0","0","19.625","24.0559959074296","21.8345398035279","104.523708098462"
"Year 1 Dec 10 22:00","0","0","18.625","23.8951125083858","20.884119426961","89.816519403579"
"Year 1 Dec 10 23:00","0","0","18.2","23.678051166315","20.1642135465228","68.3026458106989"
"Year 1 Dec 11 00:00","0","0","17.725","23.4243620180132","19.4946027153499","45.1855169941439"
"Year 1 Dec 11 01:00","0","0","17.45","23.1505240974635","19.0335841788074","22.4342450615427"
"Year 1 Dec 11 02:00","0","0","17.25","22.8699341001121","18.6958983879431","0.726146952076266"
"Year 1 Dec 11 03:00","0","0","17.05","22.592189548482","18.3868800940336","-18.7407088140484"
"Year 1 Dec 11 04:00","0","0","16.85","22.3234852665701","18.0706359617183","-35.6352064887541"
"Year 1 Dec 11 05:00","0","0","16.65","22.0639585094016","17.737129214271","-49.8494411404416"
"Year 1 Dec 11 06:00","0","0","16.45","21.8171143198832","17.4047093163564","-63.1145976599229"
"Year 1 Dec 11 07:00","0","0","17.375","21.5815630644083","17.4636322063879","-75.4554356184856"
"Year 1 Dec 11 08:00","41.5","79.25","18.75","21.3679028651805","18.6489664876327","-87.7686229749102"
"Year 1 Dec 11 09:00","113.75","369.25","20.075","21.200846785873","21.193330761497","-96.4312950110126"
"Year 1 Dec 11 10:00","144.75","585.25","21.375","21.1359805507454","23.6358201481646","-96.5444165075858"
"Year 1 Dec 11 11:00","109.5","785","22.75","21.2138301436652","25.384517941444","-85.0544547775465"
"Year 1 Dec 11 12:00","96.5","855.5","24.075","21.4271104603065","26.8848017078475","-63.9720133519819"
"Year 1 Dec 11 13:00","96.75","867.5","24.625","21.7414953989118","27.8895849268677","-36.8196155388117"
"Year 1 Dec 11 14:00","91.25","852.25","24.85","22.1154476167855","28.3473495777992","-5.96395403190317"
"Year 1 Dec 11 15:00","90.25","780.25","25.125","22.5138131235447","28.3092571524804","23.7686549858483"
"Year 1 Dec 11 16:00","98.5","599.75","25.425","22.8988140562241","27.9514459322148","50.0482456144777"
"Year 1 Dec 11 17:00","70.5","314.75","25.65","23.2334008896785","26.7658236745726","72.5494341315068"
"Year 1 Dec 11 18:00","13.5","5.5","25.925","23.4944014020364","25.1617025148405","87.4447638895837"
"Year 1 Dec 11 19:00","0","0","24.95","23.6526861300374","24.1085841277075","92.99279082658"
"Year 1 Dec 11 20:00","0","0","23.475","23.6989036417681","23.1831453141972","91.4192899487656"
"Year 1 Dec 11 21:00","0","0","22.05","23.6589356472411","22.3112391543609","83.5802226886343"
"Year 1 Dec 11 22:00","0","0","20.65","23.5537822386188","21.4721068928069","71.8113620701098"
"Year 1 Dec 11 23:00","0","0","19.175","23.3966753171384","20.6244603576291","57.9350049077716"
"Year 1 Dec 12 00:00","0","0","17.75","23.1987134380346","19.7694734235641","42.370153222708"
"Year 1 Dec 12 01:00","0","0","17.175","22.9698844089361","19.1383448040386","24.8433983279491"
"Year 1 Dec 12 02:00","0","0","16.95","22.7212497233863","18.6642624065581","5.68683876461638"
"Year 1 Dec 12 03:00","0","0","16.675","22.4608350819751","18.2240722103084","-12.7391189804662"
"Year 1 Dec 12 04:00","0","0","16.3","22.1969077102297","17.7755331505285","-29.6988692999553"
"Year 1 Dec 12 05:00","0","0","15.9","21.9321444440131","17.3337671355981","-44.8351889007932"
"Year 1 Dec 12 06:00","0","0","15.5","21.6669207505827","16.8945208947427","-58.4481132598564"
"Year 1 Dec 12 07:00","0","0","16.075","21.4080824629513","16.8152318480906","-72.2631205467193"
"Year 1 Dec 12 08:00","41.25","79.5","16.9","21.1637776268403","17.7394999447225","-85.9500607263276"
"Year 1 Dec 12 09:00","112.5","371.5","17.775","20.9567650857126","20.1658262588937","-96.2542724385828"
"Year 1 Dec 12 10:00","142.25","592.5","19.725","20.8450911130101","22.9937628928848","-99.0166106387883"
"Year 1 Dec 12 11:00","111.75","787.5","22.1","20.8875416653219","25.4301770774773","-91.3271199959701"
"Year 1 Dec 12 12:00","118","832","24.425","21.093195912673","27.8048794816251","-71.8543082164766"
"Year 1 Dec 12 13:00","119.75","842","25.75","21.4448728303034","29.295352349943","-43.0340461789702"
"Year 1 Dec 12 14:00","113.25","825.5","26.75","21.8980188104624","29.9676831325828","-6.66703951262593"
"Year 1 Dec 12 15:00","103.5","764.25","27.75","22.4006337305061","30.0541875692416","30.3921319309994"
"Year 1 Dec 12 16:00","95.25","612.5","27.625","22.902028876622","29.3569519180345","63.2953054273528"
"Year 1 Dec 12 17:00","69.75","321.75","27.2","23.3354116546225","27.8967660857836","93.4330873630942"
"Year 1 Dec 12 18:00","13.5","6","26.725","23.668636380478","26.0219320721982","113.549970506388"
"Year 1 Dec 12 19:00","0","0","24.725","23.8699048868521","24.5135553387427","122.136719758362"
"Year 1 Dec 12 20:00","0","0","22.3","23.9287950276384","23.1504524822382","121.517781899668"
"Year 1 Dec 12 21:00","0","0","19.825","23.8703200312733","21.841759783887","112.30651525425"
"Year 1 Dec 12 22:00","0","0","18.6","23.7156680576653","20.8617417191834","97.6874637552642"
"Year 1 Dec 12 23:00","0","0","17.8","23.5025551699055","20.0886558094463","76.3031916673343"
"Year 1 Dec 13 00:00","0","0","17","23.2480463079406","19.3767709724234","53.6188575975081"
"Year 1 Dec 13 01:00","0","0","16.575","22.9712493032487","18.8075969629982","30.6629276116443"
"Year 1 Dec 13 02:00","0","0","16.2","22.6847578882468","18.3128089522244","8.29271396318191"
"Year 1 Dec 13 03:00","0","0","15.875","22.3950349057933","17.8753568648715","-12.2213281763469"
"Year 1 Dec 13 04:00","0","0","15.725","22.1079353755732","17.5145865581298","-30.8405177931597"
"Year 1 Dec 13 05:00","0","0","15.55","21.8261400671738","17.1742888529618","-47.2327239735768"
"Year 1 Dec 13 06:00","0","0","15.425","21.5518992541734","16.8708904365426","-61.5950581450626"
"Year 1 Dec 13 07:00","0","0","16.225","21.293122720162","16.8301239675197","-75.5920162612569"
"Year 1 Dec 13 08:00","41.75","36.25","17.25","21.0564106930876","17.715894025874","-88.8954839727313"
"Year 1 Dec 13 09:00","123.75","185.25","18.325","20.8597328341196","19.7977241547137","-98.7270239845639"
"Year 1 Dec 13 10:00","190","319.25","20.175","20.7518352744119","22.5365029633754","-101.571475801005"
"Year 1 Dec 13 11:00","252.5","358.5","22.35","20.7844046577123","25.5342619665911","-94.5844269751144"
"Year 1 Dec 13 12:00","293.5","381","24.475","20.9834697173157","28.3042537275056","-75.3148280470612"
"Year 1 Dec 13 13:00","270.5","479.75","25.825","21.3485395065539","30.1070924592427","-44.8306069314768"
"Year 1 Dec 13 14:00","215.25","563","27","21.8379612318877","30.9598745289278","-5.43614366470414"
"Year 1 Dec 13 15:00","178.5","553.5","28.125","22.3938184112654","31.2690826107645","35.4504749920264"
"Year 1 Dec 13 16:00","134.5","454.5","28.025","22.9593936813195","30.3921592078776","72.689982598804"
"Year 1 Dec 13 17:00","79.25","243","27.6","23.452172637625","28.6001810388807","107.996060949114"
"Year 1 Dec 13 18:00","13","0","27.125","23.8319584479818","26.4314962815713","131.144189675586"
"Year 1 Dec 13 19:00","0","0","24.9","24.0577965590927","24.84151737674","140.643763971786"
"Year 1 Dec 13 20:00","0","0","22.1","24.1219513496898","23.3500522015836","139.553727589099"
"Year 1 Dec 13 21:00","0","0","19.3","24.0562253729456","21.8586855404289","129.192040019724"
"Year 1 Dec 13 22:00","0","0","18.075","23.8854913039439","20.7931153944326","112.563316106654"
"Year 1 Dec 13 23:00","0","0","17.45","23.65131834548","20.0207892250299","88.180515389596"
"Year 1 Dec 14 00:00","0","0","16.775","23.3740528282491","19.3184055744046","62.5007785175501"
"Year 1 Dec 14 01:00","0","0","16.375","23.0760255309301","18.75205179115","37.0540988056636"
"Year 1 Dec 14 02:00","0","0","16.15","22.7713991104798","18.2963693665107","12.7030301315764"
"Year 1 Dec 14 03:00","0","0","15.875","22.4679973886928","17.8687711622727","-9.47465512487862"
"Year 1 Dec 14 04:00","0","0","15.575","22.1704073170766","17.4587006379695","-29.0857562300289"
"Year 1 Dec 14 05:00","0","0","15.35","21.8795912188061","17.0956381080196","-46.1724230508293"
"Year 1 Dec 14 06:00","0","0","15.075","21.5949963332944","16.7395288618877","-60.9239151961284"
"Year 1 Dec 14 07:00","0","0","15.675","21.3251444376022","16.6405460767848","-75.45344849411"
"Year 1 Dec 14 08:00","43.75","64","16.65","21.0750280214663","17.587636812904","-89.2995575469632"
"Year 1 Dec 14 09:00","121.75","325.5","17.575","20.8653032592045","20.0673293993228","-99.7698619679059"
"Year 1 Dec 14 10:00","138.5","598.5","19.6","20.7530647740057","22.8328523608807","-102.304979669261"
"Year 1 Dec 14 11:00","103.75","803.5","22","20.7959533978012","25.2031632689991","-94.4453450591899"
"Year 1 Dec 14 12:00","113.25","841.25","24.4","20.999567498029","27.6028295209999","-74.9230050906589"
"Year 1 Dec 14 13:00","116.25","848.5","25.825","21.3480206849553","29.286982666239","-46.3387729068244"
"Year 1 Dec 14 14:00","111.5","830","27","21.8012854685074","30.281400231603","-9.94271818299285"
"Year 1 Dec 14 15:00","102.5","767.25","28.125","22.3151660995132","30.5767185555574","28.1127255371615"
"Year 1 Dec 14 16:00","98.75","599","27.95","22.8422449911863","29.9511746638456","63.0902195313835"
"Year 1 Dec 14 17:00","82.25","271.5","27.35","23.3114149222087","28.4252070495226","95.9626594091597"
"Year 1 Dec 14 18:00","13","0","26.75","23.6797082180413","26.0943197765972","119.221195854369"
"Year 1 Dec 14 19:00","0","0","25.1","23.9043180504322","24.6789253545598","129.400857703777"
"Year 1 Dec 14 20:00","0","0","23.1","23.9750685629253","23.5251191923681","128.150138352075"
"Year 1 Dec 14 21:00","0","0","21.1","23.9286329809444","22.3965698382054","118.190048773183"
"Year 1 Dec 14 22:00","0","0","20.075","23.7972767847103","21.5386904263406","102.802810689772"
"Year 1 Dec 14 23:00","0","0","19.3","23.6113787800577","20.8320453583206","82.8320731439683"
"Year 1 Dec 15 00:00","0","0","18.575","23.3896707876738","20.184131456568","61.7865291900723"
"Year 1 Dec 15 01:00","0","0","17.95","23.1464260167605","19.6002206765208","40.8698256317411"
"Year 1 Dec 15 02:00","0","0","17.35","22.8927047815479","19.0539151041118","20.3890749583269"
"Year 1 Dec 15 03:00","0","0","16.75","22.632188583224","18.5270767855943","1.24710516983768"
"Year 1 Dec 15 04:00","0","0","16.525","22.3680279161934","18.1196147497252","-16.5928065819721"
"Year 1 Dec 15 05:00","0","0","16.5","22.1046938576035","17.8084154934401","-33.315393282342"
"Year 1 Dec 15 06:00","0","0","16.425","21.844247399595","17.5261374156073","-47.8826187038595"
"Year 1 Dec 15 07:00","0","0","17.45","21.596247139251","17.5726177480308","-61.8366387773498"
"Year 1 Dec 15 08:00","39.25","78","18.775","21.3743874473925","18.6513426599061","-75.6282645767902"
"Year 1 Dec 15 09:00","110.5","366.5","20.15","21.1993974087646","21.4285563794638","-85.5867885062321"
"Year 1 Dec 15 10:00","138.75","594.5","21.55","21.1306234452588","24.2694896979068","-86.9428921825752"
"Year 1 Dec 15 11:00","104.75","800","22.875","21.2187717614886","26.3482958316539","-75.4344367272506"
"Year 1 Dec 15 12:00","114.25","839.5","24.25","21.4616267022601","28.3682083022611","-52.6778272890788"
"Year 1 Dec 15 13:00","117","847.5","25.275","21.8302244601676","29.797313766881","-22.4154092671682"
"Year 1 Dec 15 14:00","111.5","829.25","26.25","22.284870634772","30.6034762709839","12.7627812905431"
"Year 1 Dec 15 15:00","102.5","768","27.175","22.787152995649","30.735564186165","47.376022070504"
"Year 1 Dec 15 16:00","94.5","619.25","27.1","23.2792553802158","29.9686538278859","81.4628440090462"
"Year 1 Dec 15 17:00","70","329","26.7","23.7089739587231","28.297497878143","110.924304490835"
"Year 1 Dec 15 18:00","14","7","26.3","24.0358739269453","26.1064541668539","129.98508232974"
"Year 1 Dec 15 19:00","0","0","24.325","24.221617772188","24.5751560708757","136.375164062512"
"Year 1 Dec 15 20:00","0","0","21.75","24.2546980850469","23.1864228998698","132.930596457076"
"Year 1 Dec 15 21:00","0","0","19.225","24.1667128671773","21.7882859660131","121.124329009207"
"Year 1 Dec 15 22:00","0","0","18","23.9839999353855","20.755326124976","103.598941192033"
"Year 1 Dec 15 23:00","0","0","17.2","23.7416015750756","19.9361462120935","79.8528960214785"
"Year 1 Dec 16 00:00","0","0","16.4","23.459510510362","19.1876595868124","54.6507859102656"
"Year 1 Dec 16 01:00","0","0","16.125","23.1558971416626","18.647332546745","29.5438397539733"
"Year 1 Dec 16 02:00","0","0","15.95","22.84546610255","18.2118463059092","5.21634057668917"
"Year 1 Dec 16 03:00","0","0","15.825","22.5367230465357","17.8338396443652","-16.7734894616168"
"Year 1 Dec 16 04:00","0","0","15.575","22.2358233982116","17.4559785944196","-36.1497038445489"
"Year 1 Dec 16 05:00","0","0","15.35","21.9427073781452","17.1061288983219","-52.4638254966784"
"Year 1 Dec 16 06:00","0","0","15.075","21.6610727247651","16.7590750491043","-67.3278223234673"
"Year 1 Dec 16 07:00","0","0","15.225","21.3925674869618","16.5538818089672","-81.0706170961237"
"Year 1 Dec 16 08:00","39","77.5","15.6","21.1390698137099","17.2787718217187","-93.7434132277203"
"Year 1 Dec 16 09:00","109.5","365.25","15.925","20.9167049093322","19.5142047746516","-103.479583424517"
"Year 1 Dec 16 10:00","137.75","596","18.25","20.779398763855","22.3957577702915","-106.400833208385"
"Year 1 Dec 16 11:00","103.5","803.25","21.25","20.7955534010695","24.9412572378031","-100.778815818466"
"Year 1 Dec 16 12:00","112.25","843.25","24.25","20.9787087952908","27.5512701963474","-82.9769024562766"
"Year 1 Dec 16 13:00","115.25","850.25","25.3","21.3191390800658","29.186947158092","-55.107242388926"
"Year 1 Dec 16 14:00","110.75","831.25","25.625","21.7670376787125","29.8964946078329","-16.9661316273272"
"Year 1 Dec 16 15:00","102.5","770","26","22.2722133184273","29.947229865986","22.2295243031461"
"Year 1 Dec 16 16:00","94.5","621","26.4","22.7810051272989","29.3484418602762","56.7332793625141"
"Year 1 Dec 16 17:00","70.25","329.75","26.725","23.2236585638239","27.9615155132356","87.8830840998193"
"Year 1 Dec 16 18:00","14.5","7","27.1","23.5723481595226","26.0916658171672","108.599450667386"
"Year 1 Dec 16 19:00","0","0","25.475","23.7929106564139","24.833633992983","117.673795185969"
"Year 1 Dec 16 20:00","0","0","23.25","23.873657869175","23.7170159276976","118.298690895784"
"Year 1 Dec 16 21:00","0","0","20.975","23.8467743844901","22.5447727169624","111.033772182369"
"Year 1 Dec 16 22:00","0","0","20.25","23.7365009342495","21.7780171974249","98.3069116025939"
"Year 1 Dec 16 23:00","0","0","20.05","23.5750484183208","21.2327090200288","79.5908118776073"
"Year 1 Dec 17 00:00","0","0","19.85","23.3826129198295","20.7098151055253","59.5999030080771"
"Year 1 Dec 17 01:00","0","0","19.125","23.1727404200147","20.1406707254691","40.5268690161228"
"Year 1 Dec 17 02:00","0","0","18.15","22.950602154708","19.5269602415066","22.9830850370632"
"Year 1 Dec 17 03:00","0","0","17.225","22.7186521979203","18.9106391609241","6.22632711834487"
"Year 1 Dec 17 04:00","0","0","16.925","22.4768949010264","18.5248725746937","-10.0675226170866"
"Year 1 Dec 17 05:00","0","0","16.9","22.2309057805929","18.3061776832953","-26.1244511208455"
"Year 1 Dec 17 06:00","0","0","16.825","21.9876305241508","18.078586725913","-40.4396949925956"
"Year 1 Dec 17 07:00","0","0","17.325","21.754410321704","17.9757483623393","-52.9443082380904"
"Year 1 Dec 17 08:00","38","77.5","17.95","21.5428919227837","18.6995882162771","-65.1946605213043"
"Year 1 Dec 17 09:00","108.5","365.5","18.625","21.36474337361","20.7071469005969","-74.3712134766153"
"Year 1 Dec 17 10:00","136.75","597","20.375","21.2671384205574","23.1704795734957","-77.3679438233577"
"Year 1 Dec 17 11:00","102.5","804.25","22.55","21.3008615395227","25.3575507503811","-71.7173900900756"
"Year 1 Dec 17 12:00","111.5","844.25","24.675","21.4782660122625","27.5161415397573","-55.9727079685434"
"Year 1 Dec 17 13:00","115.5","850.75","25.875","21.787286507524","29.1087158883026","-31.5575065394323"
"Year 1 Dec 17 14:00","113.75","825.25","26.7","22.1924260178414","30.1268248634489","0.487336185508044"
"Year 1 Dec 17 15:00","115.5","737.25","27.575","22.6582828639976","30.6272865110163","34.3174694090498"
"Year 1 Dec 17 16:00","118.5","545.75","27.5","23.1446069449292","30.1389304770134","66.4651393435749"
"Year 1 Dec 17 17:00","85.75","253.5","27.1","23.5860498821282","28.559239836035","97.7625767681269"
"Year 1 Dec 17 18:00","14","0","26.7","23.9388862472084","26.4157148905492","119.670790618203"
"Year 1 Dec 17 19:00","0","0","25.625","24.1569129228001","25.2410160601199","128.996226030947"
"Year 1 Dec 17 20:00","0","0","24.4","24.2362670062637","24.3850910286966","127.223134650814"
"Year 1 Dec 17 21:00","0","0","23.125","24.215905564825","23.6020434343843","117.698059760987"
"Year 1 Dec 17 22:00","0","0","21.975","24.1288733027368","22.7715259970134","104.064459655863"
"Year 1 Dec 17 23:00","0","0","20.95","23.9947656220662","21.9514305138047","88.0797040641788"
"Year 1 Dec 18 00:00","0","0","19.875","23.8218101134789","21.0278975234814","70.8419952972454"
"Year 1 Dec 18 01:00","0","0","19.075","23.615135544382","20.3110050323143","52.5222453401423"
"Year 1 Dec 18 02:00","0","0","18.45","23.3817347283159","19.7810490441663","32.9241997563015"
"Year 1 Dec 18 03:00","0","0","17.775","23.1325487312294","19.2738904942582","13.3479692944215"
"Year 1 Dec 18 04:00","0","0","17.15","22.8754566054271","18.8306158128986","-4.93670302270285"
"Year 1 Dec 18 05:00","0","0","16.55","22.6160094623144","18.4155190098126","-21.8261629906464"
"Year 1 Dec 18 06:00","0","0","15.95","22.3571269420154","17.9653990181809","-37.0756549324738"
"Year 1 Dec 18 07:00","0","0","16.025","22.0985561554577","17.6760936630056","-50.6195736270622"
"Year 1 Dec 18 08:00","41.25","62","16.4","21.8482572774806","18.2841253888162","-64.1615985697641"
"Year 1 Dec 18 09:00","115.75","324.75","16.725","21.6251089428182","20.2337722044755","-75.7228350660169"
"Year 1 Dec 18 10:00","132.75","609.25","18.675","21.4785970538738","22.6039752212667","-81.0716699251006"
"Year 1 Dec 18 11:00","112.75","791.25","21.1","21.4656765906461","24.6933470161643","-78.5980322935447"
"Year 1 Dec 18 12:00","110","853.25","23.575","21.5960327380744","26.7529268414135","-65.4850905937921"
"Year 1 Dec 18 13:00","112","864.25","24.95","21.8579990703862","28.209068271546","-43.8672907935888"
"Year 1 Dec 18 14:00","106.5","848.75","25.95","22.2170794765076","29.0249960177435","-14.9849648722417"
"Year 1 Dec 18 15:00","100","784.25","26.95","22.6313499387779","29.3520733545962","16.1889994676831"
"Year 1 Dec 18 16:00","99.5","620.25","26.825","23.0603524466871","28.7756249103759","45.0214239736964"
"Year 1 Dec 18 17:00","74","329.5","26.25","23.4464294108681","27.2763915410398","72.0831181309741"
"Year 1 Dec 18 18:00","14.5","11","25.725","23.7431891140691","25.3066921278112","91.1998357949288"
"Year 1 Dec 18 19:00","0","0","23.725","23.912876143693","23.7892267492062","99.0903028005085"
"Year 1 Dec 18 20:00","0","0","21.15","23.9399340382796","22.3981619069118","98.1203768911347"
"Year 1 Dec 18 21:00","0","0","18.625","23.8479097195191","21.0834884594186","89.2373410145999"
"Year 1 Dec 18 22:00","0","0","20.175","23.6674343742994","20.8816136212988","73.1609892913735"
"Year 1 Dec 18 23:00","0","0","23.15","23.467773954878","21.545024407517","46.6433420275796"
"Year 1 Dec 19 00:00","0","0","26.075","23.2836615091189","22.7532539783511","23.3316373723016"
"Year 1 Dec 19 01:00","0","0","23.875","23.1514744277421","22.1811171315797","8.88746065646068"
"Year 1 Dec 19 02:00","0","0","20.05","23.054880516047","20.6970178487478","4.8309173083984"
"Year 1 Dec 19 03:00","0","0","16.175","22.9319982412275","19.0734266064759","3.03712934237302"
"Year 1 Dec 19 04:00","0","0","14.825","22.7474694449487","18.0294846882968","-4.52837269482603"
"Year 1 Dec 19 05:00","0","0","14.4","22.5031085166866","17.3669476008016","-19.6848773843983"
"Year 1 Dec 19 06:00","0","0","13.925","22.2144982077901","16.7793940275728","-37.1853049732563"
"Year 1 Dec 19 07:00","0","0","14.025","21.9033776100806","16.4217119829073","-54.7486627714848"
"Year 1 Dec 19 08:00","40.25","64.25","14.25","21.5875805266997","16.9821622268246","-71.5467712056625"
"Year 1 Dec 19 09:00","114.25","333.75","14.525","21.3002602540207","19.0727049324196","-86.9109687645762"
"Year 1 Dec 19 10:00","130","617.5","14.6","21.0935215937054","20.9916992158725","-94.7747732549988"
"Year 1 Dec 19 11:00","110.75","797","14.6","21.0094250799846","22.2232942491693","-91.5885012011384"
"Year 1 Dec 19 12:00","108.25","858","14.6","21.0420513209472","22.924079848039","-79.1949265954984"
"Year 1 Dec 19 13:00","111","867.75","15.875","21.155645853774","23.7279571461618","-61.8506934879657"
"Year 1 Dec 19 14:00","105.75","850.75","17.65","21.3238217726729","24.3454354027325","-43.9959395486615"
"Year 1 Dec 19 15:00","100","786.75","19.375","21.5268038689129","24.6034051395419","-25.9808522283038"
