1,"Building 1.eso"

"Date/Time","[1] Site Diffuse Solar Radiation Rate per Area  (W/m2)","[1] Site Direct Solar Radiation Rate per Area  (W/m2)","[1] Site Outdoor Air Drybulb Temperature  (C)","[1] Surface Inside Face Temperature  (C)","[1] Surface Outside Face Temperature  (C)","[1] Surface Inside Face Conduction Heat Transfer Rate  (W)"
"Year 1 Jul 28 11:00","226.75","649.75","26.975","28.1434942745341","39.1742705204233","-18.6390146054612"
"Year 1 Jul 28 12:00","341.25","488.5","27.725","28.8352996897319","36.1934463522109","39.3892606496232"
"Year 1 Jul 28 13:00","313.5","591.25","28.35","29.4405562340785","33.2729395598314","89.2769210683565"
"Year 1 Jul 28 14:00","231.75","741.25","28.725","29.8502665086572","32.8713247363897","116.616331560351"
"Year 1 Jul 28 15:00","299","547.5","28.875","30.0731183016039","33.1624694992822","126.72602232826"
"Year 1 Jul 28 16:00","361.5","288","28.675","30.2012487691113","33.089586094736","128.129979396191"
"Year 1 Jul 28 17:00","261.5","238.75","28.15","30.2921821108797","31.8653857214624","127.431971252465"
"Year 1 Jul 28 18:00","157.75","163.25","27.25","30.342018488067","30.4362974953507","124.29423461372"
"Year 1 Jul 28 19:00","63.75","102.75","26.25","30.3225230683882","28.663381091357","116.424100514675"
"Year 1 Jul 28 20:00","0","0","25.25","30.2179551643216","26.9929435212593","102.147093193949"
"Year 1 Jul 28 21:00","0","0","24.55","30.0239042899552","26.2659975996987","81.0924273498785"
"Year 1 Jul 28 22:00","0","0","24.175","29.7653541129657","25.6688196812274","55.575036221082"
"Year 1 Jul 28 23:00","0","0","24.025","29.4798073850195","25.2631055430525","29.2320589668733"
"Year 1 Jul 29 00:00","0","0","23.85","29.188546902642","24.8834895464921","4.65448086529284"
"Year 1 Jul 29 01:00","0","0","23.65","28.9031241268739","24.5831153681105","-16.9737081573428"
"Year 1 Jul 29 02:00","0","0","23.3","28.6282346181443","24.3590367305496","-35.5458740117178"
"Year 1 Jul 29 03:00","0","0","22.975","28.364885955805","23.8745474845888","-50.8130870404256"
"Year 1 Jul 29 04:00","0","0","22.75","28.1158378105271","23.7699122294194","-64.8299223020791"
"Year 1 Jul 29 05:00","0","0","22.925","27.8782005759826","23.574923764408","-77.5746774680482"
"Year 1 Jul 29 06:00","0","0","22.625","27.657138574311","23.4215794714991","-88.6696379767899"
"Year 1 Jul 29 07:00","18.75","58.5","22.725","27.4478879903406","24.7725039017665","-97.3307359059109"
"Year 1 Jul 29 08:00","87.75","300.25","22.95","27.2783319387899","31.2708207048029","-102.996685712826"
"Year 1 Jul 29 09:00","140","514.75","24.05","27.2805719399701","36.7276468398427","-93.2669912176691"
"Year 1 Jul 29 10:00","196.5","566.25","25.225","27.5819870429529","38.3797837922001","-59.7312693881181"
"Year 1 Jul 29 11:00","249","586.5","26.475","28.1312155580791","37.8290000051952","-10.3382327309768"
"Year 1 Jul 29 12:00","248","678.5","26.875","28.7553885840812","34.959686713663","43.1234658558636"
"Year 1 Jul 29 13:00","248.5","738.5","27.125","29.2812354361073","31.8459743249113","86.8417273694436"
"Year 1 Jul 29 14:00","443.25","379","26.9","29.611220433209","31.9144001806049","108.226991526617"
"Year 1 Jul 29 15:00","275.75","588.5","27.1","29.769183320752","31.4322720047903","114.460304892947"
"Year 1 Jul 29 16:00","298.75","379.75","27.05","29.8384087077158","31.4784105364104","111.694708353208"
"Year 1 Jul 29 17:00","260.75","212.5","27.15","29.8648648274886","31.2400863298355","106.590418376011"
"Year 1 Jul 29 18:00","153.25","255.5","26.525","29.873647392583","29.9068603208792","100.42089881511"
"Year 1 Jul 29 19:00","63.75","136.5","25.775","29.8450373582055","28.1412080108649","93.7595535254428"
"Year 1 Jul 29 20:00","0","0","24.7","29.7491689443076","26.54126165454","81.6284860386789"
"Year 1 Jul 29 21:00","0","0","24.25","29.5670455494204","25.6850112393426","63.6212645519846"
"Year 1 Jul 29 22:00","0","0","23.75","29.3230824809857","24.9755192377568","40.0142124969741"
"Year 1 Jul 29 23:00","0","0","23.75","29.0421743621572","24.591951347832","15.7071786899457"
"Year 1 Jul 30 00:00","0","0","23.425","28.7504918688574","24.14576438944","-8.00298181984355"
"Year 1 Jul 30 01:00","0","0","23.3","28.4595776627906","24.026222212186","-28.6648017822741"
"Year 1 Jul 30 02:00","0","0","22.925","28.1782736423084","23.7778641057086","-46.2897036460361"
"Year 1 Jul 30 03:00","0","0","23.025","27.9166156229229","23.6976784345943","-61.4903756361369"
"Year 1 Jul 30 04:00","0","0","22.875","27.6788574957807","23.4033976554073","-75.0304949992112"
"Year 1 Jul 30 05:00","0","0","23.1","27.4586027728686","23.3892108479893","-85.8389256611316"
"Year 1 Jul 30 06:00","0","0","23.425","27.256308349896","23.5375446092985","-95.4855064862169"
"Year 1 Jul 30 07:00","18.5","82.75","23.8","27.076008025659","25.8267510498088","-102.761305313983"
"Year 1 Jul 30 08:00","98","305.75","24.275","26.9555597650852","32.8759205858272","-104.64160985878"
"Year 1 Jul 30 09:00","184.25","275.75","24.775","27.0462151210613","34.143462829988","-87.8349255840023"
"Year 1 Jul 30 10:00","230.75","453.5","25.425","27.3706180706817","37.2874907841434","-52.3441194614887"
"Year 1 Jul 30 11:00","268","546.5","26.2","27.8685030954603","37.622139153146","-8.4466245401342"
"Year 1 Jul 30 12:00","317.5","532.75","27","28.4471865460813","35.1091666028107","41.8755091333468"
"Year 1 Jul 30 13:00","231.75","749","27.65","28.9704145220936","32.3417041603303","83.5158303566028"
"Year 1 Jul 30 14:00","251.25","699.5","27.95","29.3286765172908","32.1978605255336","106.688480046115"
"Year 1 Jul 30 15:00","306.25","524.75","27.775","29.5259374534369","32.3080927862842","115.691090809227"
"Year 1 Jul 30 16:00","289","415.25","27.25","29.6399177498126","31.7946185075708","117.780326088409"
"Year 1 Jul 30 17:00","262","235.5","26.425","29.7088735212864","30.9451127677303","117.025704631345"
"Year 1 Jul 30 18:00","152.5","172.25","25.6","29.731769743567","29.2841579328047","113.535623841389"
"Year 1 Jul 30 19:00","50.25","30.75","24.95","29.6908747717163","27.2902346901898","104.806993224601"
"Year 1 Jul 30 20:00","0","0","24.5","29.5629256066535","26.0863949933662","88.5274933846079"
"Year 1 Jul 30 21:00","0","0","24.175","29.3488626420737","25.360927959291","65.82877415884"
"Year 1 Jul 30 22:00","0","0","24.025","29.0829917825174","25.0435295069125","40.1507941490333"
"Year 1 Jul 30 23:00","0","0","23.85","28.7986378670951","24.6293535996208","14.944492611975"
"Year 1 Jul 31 00:00","0","0","23.65","28.51671073013","24.3227024433902","-7.43702494998168"
"Year 1 Jul 31 01:00","0","0","23.45","28.243975097822","23.9641482361225","-26.9162720779347"
"Year 1 Jul 31 02:00","0","0","23.25","27.9811724220737","23.9389637313834","-43.2179161416618"
"Year 1 Jul 31 03:00","0","0","23.05","27.7348880843709","23.7270200645491","-57.6481457833571"
"Year 1 Jul 31 04:00","0","0","23.075","27.5109747567071","23.5756431399834","-69.8867462140133"
"Year 1 Jul 31 05:00","0","0","23.025","27.3048745140729","23.3509807559413","-80.2726918459569"
"Year 1 Jul 31 06:00","0","0","23.225","27.1122013101838","23.3934536416711","-88.858609670205"
"Year 1 Jul 31 07:00","16","87.25","23.6","26.9350369289899","25.8492401966792","-96.2941505034067"
"Year 1 Jul 31 08:00","75","409.75","23.925","26.8150178417214","34.0060501612796","-98.4961726390291"
"Year 1 Jul 31 09:00","129","575.75","24.3","26.9255729096573","38.2119147576183","-80.0454054775062"
"Year 1 Jul 31 10:00","202.25","544.75","24.7","27.3606816063506","38.3887789068162","-35.6540095255903"
"Year 1 Jul 31 11:00","280.75","479.25","25.25","27.9929611862341","37.0264162195894","19.4732933571941"
"Year 1 Jul 31 12:00","401.75","229","25.85","28.6160188847103","33.9859292227499","74.3787987496517"
"Year 1 Jul 31 13:00","327.5","562","26.375","29.0946695470396","32.2144055281621","110.71803729297"
"Year 1 Jul 31 14:00","305.25","593.75","26.725","29.3887158938972","31.6582598766867","126.608411807443"
"Year 1 Jul 31 15:00","326.5","466","26.875","29.5338614829525","31.7805903115657","129.528470085508"
"Year 1 Jul 31 16:00","356.75","176.25","26.6","29.601204973938","31.5033668125603","126.093163050141"
"Year 1 Jul 31 17:00","240.75","146.5","26.125","29.6336737256363","30.32999940828","121.364023626875"
"Year 1 Jul 31 18:00","145.25","223","25.475","29.6269969443823","28.8670329869132","114.301877827358"
"Year 1 Jul 31 19:00","44.25","18.75","24.925","29.5600124306839","27.193060034702","102.911144374309"
"Year 1 Jul 31 20:00","0","0","24.5","29.416464706927","26.1779817155438","85.2784584129616"
"Year 1 Jul 31 21:00","0","0","24.325","29.203372662363","25.5912012404151","62.9639714038125"
"Year 1 Jul 31 22:00","0","0","24.225","28.9521354753022","25.3301905528595","38.5563861039014"
"Year 1 Jul 31 23:00","0","0","24.05","28.6897562580303","24.913119322099","15.3888901645802"
"Year 1 Aug 01 00:00","0","0","23.7","28.4323566382399","24.5218937789472","-5.04705077625742"
"Year 1 Aug 01 01:00","0","0","22.925","28.1801031927006","23.9698027635988","-22.6618782752799"
"Year 1 Aug 01 02:00","0","0","22.475","27.9291830287971","23.3156670554474","-38.0654931087625"
"Year 1 Aug 01 03:00","0","0","22.325","27.6737912119986","23.1110661432711","-52.5718128456759"
"Year 1 Aug 01 04:00","0","0","22.15","27.4196979110676","22.8659064891002","-67.2090415695214"
"Year 1 Aug 01 05:00","0","0","22.475","27.1763307603274","23.0029500188747","-80.4074903250046"
"Year 1 Aug 01 06:00","0","0","22.375","26.9530436009132","22.8822768650286","-91.9098523680164"
"Year 1 Aug 01 07:00","18.25","57.5","22.75","26.7519278734616","24.5049589169737","-100.15545530428"
"Year 1 Aug 01 08:00","85.5","300.5","23.425","26.6005887990077","31.7769250193421","-104.898660526123"
"Year 1 Aug 01 09:00","160","457","24.65","26.6431691807296","37.1916150058276","-92.6719304570761"
"Year 1 Aug 01 10:00","277","329","25.675","27.0065015226409","36.767984251218","-54.3721728777424"
"Year 1 Aug 01 11:00","334","375.25","26.275","27.5803963393336","36.9371140866139","-4.1523804765826"
"Year 1 Aug 01 12:00","422","144.75","25.95","28.1843522607906","33.9694341220482","48.3282634412033"
"Year 1 Aug 01 13:00","350.75","43.5","25.35","28.67782724542","31.6311577785826","90.2976672993446"
"Year 1 Aug 01 14:00","411","90.25","24.675","28.9827071321367","31.3825656541851","112.298967610919"
"Year 1 Aug 01 15:00","434.75","176.25","24.8","29.1348050263384","31.3912902296399","119.067990552142"
"Year 1 Aug 01 16:00","363.75","223.25","25.275","29.2151507000342","31.1016993138909","117.256310233085"
"Year 1 Aug 01 17:00","259","257.5","26.15","29.2623063768552","30.6794078209798","112.515229617932"
"Year 1 Aug 01 18:00","149.75","256.75","26.475","29.287700551985","29.7499828778785","105.465539530207"
"Year 1 Aug 01 19:00","62.25","106.5","26.425","29.2771575889749","28.2580519305483","97.4676588150984"
"Year 1 Aug 01 20:00","0","0","25.65","29.209952246992","26.9432289396878","86.001475068008"
"Year 1 Aug 01 21:00","0","0","24.875","29.068944202149","26.3728501564222","70.5200838357684"
"Year 1 Aug 01 22:00","0","0","24.025","28.8739335614812","25.6422199568275","51.6753214891455"
"Year 1 Aug 01 23:00","0","0","23.65","28.6497331626226","24.9599479980255","31.8838090033286"
"Year 1 Aug 02 00:00","0","0","23.3","28.4088126833791","24.4348621967137","11.4672593793824"
"Year 1 Aug 02 01:00","0","0","23.275","28.1560063889201","24.151629803823","-8.00505709496079"
"Year 1 Aug 02 02:00","0","0","23.075","27.9023602456816","23.8084053103413","-26.0743450904896"
"Year 1 Aug 02 03:00","0","0","23.075","27.6534264780201","23.6574240826581","-41.4743371334156"
"Year 1 Aug 02 04:00","0","0","22.8","27.4165934205445","23.5444998129613","-55.3487864667993"
"Year 1 Aug 02 05:00","0","0","22.925","27.1975496187061","23.4584698927156","-67.2261710253917"
"Year 1 Aug 02 06:00","0","0","22.85","26.9989707459309","23.3867270270729","-77.4101812268186"
"Year 1 Aug 02 07:00","14","8.25","22.725","26.8165641482326","23.384018220705","-85.0974535292568"
"Year 1 Aug 02 08:00","84.5","73.25","22.625","26.6510794984002","25.6075617343763","-90.9890074399181"
"Year 1 Aug 02 09:00","191.75","172","22.825","26.5399940110683","30.2436474347113","-91.8257149894546"
"Year 1 Aug 02 10:00","282.5","112.25","23.2","26.59024712288","30.6031941068392","-79.0602838146781"
"Year 1 Aug 02 11:00","372.5","125.25","23.825","26.7956197355188","31.6286939124737","-54.4063573291405"
"Year 1 Aug 02 12:00","434.75","152.75","24.525","27.0836923286162","31.9967699858568","-26.3525491890226"
"Year 1 Aug 02 13:00","498.75","297","25.375","27.4003752078995","31.6225676081597","1.01156264038411"
"Year 1 Aug 02 14:00","458.5","361","26.05","27.7003628296239","31.8964170504615","26.0598586841741"
"Year 1 Aug 02 15:00","358.75","400.25","26.575","27.9656818341816","31.4683459206124","46.2439669246769"
"Year 1 Aug 02 16:00","347.25","269.25","26.7","28.1921526374891","31.1377763053539","61.3704187117817"
"Year 1 Aug 02 17:00","212.5","399","26.475","28.3708690399774","30.0335430995775","72.2069633125376"
"Year 1 Aug 02 18:00","140.25","206","25.875","28.4859065036518","28.6969159902315","78.0711261469245"
"Year 1 Aug 02 19:00","27","3.75","25.175","28.5202074831736","26.9879602633762","77.6079293399398"
"Year 1 Aug 02 20:00","0","0","24.55","28.4612427071248","26.0056844458325","69.2003805495631"
"Year 1 Aug 02 21:00","0","0","24.25","28.3200585320999","25.345371137965","54.1414133136112"
"Year 1 Aug 02 22:00","0","0","24.05","28.1278526399446","24.8180307009381","35.3122703330539"
"Year 1 Aug 02 23:00","0","0","24","27.9091240299312","24.6742427140937","15.8921854392695"
"Year 1 Aug 03 00:00","0","0","23.85","27.6850846943173","24.6422251728315","-2.39087730926998"
"Year 1 Aug 03 01:00","0","0","23.725","27.4725442192784","24.497277723991","-17.753691323575"
"Year 1 Aug 03 02:00","0","0","23.475","27.2778498367229","24.0734651517064","-30.1561677171473"
"Year 1 Aug 03 03:00","0","0","23.325","27.0932755186375","23.7705506059798","-40.3094121376654"
"Year 1 Aug 03 04:00","0","0","23.15","26.9137414286235","23.5673637223116","-50.2239152603888"
"Year 1 Aug 03 05:00","0","0","23.175","26.7378163541357","23.5060013705836","-59.286736369498"
"Year 1 Aug 03 06:00","0","0","23.05","26.5707195252329","23.3774002649323","-67.4647345027793"
"Year 1 Aug 03 07:00","17.5","23.25","23","26.4137438767106","23.9558494731083","-74.0121310264931"
"Year 1 Aug 03 08:00","92.75","96.5","23.3","26.2784242694703","26.888411610743","-78.679329017396"
"Year 1 Aug 03 09:00","188","116.25","23.925","26.2280042672038","29.6062079442091","-76.4416489226818"
"Year 1 Aug 03 10:00","294.75","150.5","24.7","26.3203317077455","32.2175722291788","-62.526689966023"
"Year 1 Aug 03 11:00","393.75","188.5","25.575","26.5694926836038","33.8077974469014","-36.983066764011"
"Year 1 Aug 03 12:00","467","229","26.4","26.9474436025736","33.6231780839763","-4.54005732824799"
"Year 1 Aug 03 13:00","491.25","182.75","26.9","27.3758503472932","32.4477632900913","30.064500144413"
"Year 1 Aug 03 14:00","484.25","185","27.15","27.7550453235188","32.5496150338979","59.2745596447031"
"Year 1 Aug 03 15:00","442.5","218.75","27.125","28.0602796435096","32.4671556974244","80.5705124973608"
"Year 1 Aug 03 16:00","362","254.5","26.8","28.3060545952024","31.802998470025","96.5229178747842"
"Year 1 Aug 03 17:00","257.75","191.75","26.325","28.49724106258","30.6205844659822","107.311717440122"
"Year 1 Aug 03 18:00","136","81.5","25.75","28.6183397764974","28.9541694631351","111.71198685851"
"Year 1 Aug 03 19:00","25.5","3.75","25.15","28.649687647847","27.2241349846147","108.277213954003"
"Year 1 Aug 03 20:00","0","0","24.55","28.5788859851029","26.0633670412847","96.4244806705248"
"Year 1 Aug 03 21:00","0","0","24.025","28.4200019008875","25.4053388848481","77.8255701437424"
"Year 1 Aug 03 22:00","0","0","23.6","28.2037500441381","24.8980768532","56.0786109053986"
"Year 1 Aug 03 23:00","0","0","23.425","27.9631806001675","24.565898378848","33.7266287483017"
"Year 1 Aug 04 00:00","0","0","23.475","27.7190483701461","24.4608554653256","12.5741424211865"
"Year 1 Aug 04 01:00","0","0","23.65","27.4853504753671","24.2560453912344","-6.08579282945124"
"Year 1 Aug 04 02:00","0","0","23.775","27.2692312190084","24.3100031386832","-21.6715061313405"
"Year 1 Aug 04 03:00","0","0","23.725","27.0709706282496","24.1801462070048","-33.8922728746581"
"Year 1 Aug 04 04:00","0","0","23.55","26.895438392213","24.0620577363099","-43.8941411405681"
"Year 1 Aug 04 05:00","0","0","23.425","26.7367966450526","23.7032623952558","-52.0412453166"
"Year 1 Aug 04 06:00","0","0","23.325","26.5874180366273","23.6065449111026","-59.0827626485337"
"Year 1 Aug 04 07:00","15.5","13.25","23.675","26.4416866471267","24.1434190826689","-65.569752606205"
"Year 1 Aug 04 08:00","83.75","58","23.95","26.3159357874502","26.5065787002609","-70.9055446955115"
"Year 1 Aug 04 09:00","180.75","112.5","24.675","26.2599605674222","29.958340423767","-69.7813493180033"
"Year 1 Aug 04 10:00","301.75","235.5","25.2","26.3445800505669","34.4739028762716","-57.5164245671829"
"Year 1 Aug 04 11:00","398.75","244.5","25.825","26.6342521957388","34.854394845487","-28.6106556167479"
"Year 1 Aug 04 12:00","468.25","228.75","26","27.0885435962272","33.7051425476974","9.65175053492614"
"Year 1 Aug 04 13:00","495.75","208","26.3","27.5503251697691","32.0607491979186","48.7951599023432"
"Year 1 Aug 04 14:00","439.25","266.25","26.55","27.9222896196322","31.8526811106329","76.5839953354829"
"Year 1 Aug 04 15:00","296.75","541.75","27.275","28.1884131905499","31.5588055985809","92.8733802758357"
"Year 1 Aug 04 16:00","287","385.25","27.575","28.3805034509994","31.3569439950031","101.33424299571"
"Year 1 Aug 04 17:00","251.25","179.75","27.6","28.5208689623807","30.9926537184227","105.878765949739"
"Year 1 Aug 04 18:00","146","232.5","26.625","28.6200949267749","29.48811833263","107.374190597328"
"Year 1 Aug 04 19:00","53.25","45","25.475","28.6593276457385","27.3903002285844","105.953761203631"
"Year 1 Aug 04 20:00","0","0","24","28.6050113667821","25.7080152435206","97.0936038029383"
"Year 1 Aug 04 21:00","0","0","23.3","28.4432908553877","24.9956118641745","80.3300408669485"
"Year 1 Aug 04 22:00","0","0","22.9","28.2103733316271","24.4477511808648","56.8799393214798"
"Year 1 Aug 04 23:00","0","0","23.1","27.9452093027988","24.0090493271771","32.3138006498028"
"Year 1 Aug 05 00:00","0","0","23.05","27.674399430972","23.7849303236314","8.53489213988573"
"Year 1 Aug 05 01:00","0","0","23.15","27.408293873066","23.7526270428726","-12.0421485192797"
"Year 1 Aug 05 02:00","0","0","22.9","27.1600897138942","23.6785002630363","-29.3273465105585"
"Year 1 Aug 05 03:00","0","0","23.025","26.9331508701339","23.4689955480467","-42.5333763068953"
"Year 1 Aug 05 04:00","0","0","22.95","26.7315644602518","23.2998008987108","-54.2731513379279"
"Year 1 Aug 05 05:00","0","0","22.825","26.5454429900385","23.1230261136183","-63.8307576418397"
"Year 1 Aug 05 06:00","0","0","22.8","26.3715633372483","22.9463149768292","-71.9845826897844"
"Year 1 Aug 05 07:00","17.5","26.25","23.025","26.2077331869988","23.6803069031317","-79.0874290718179"
"Year 1 Aug 05 08:00","94.5","135","23.325","26.0679784582279","27.9173287366265","-84.2073166218182"
"Year 1 Aug 05 09:00","193","244.75","23.925","26.0369455135104","31.9788076208411","-79.8023021476019"
"Year 1 Aug 05 10:00","250.75","398","24.7","26.211321023951","35.4216124127199","-58.4822644230442"
"Year 1 Aug 05 11:00","200","701","25.725","26.6025424975845","37.4001385282114","-21.6235901197446"
"Year 1 Aug 05 12:00","220.75","739.25","26.75","27.1704962273689","35.0382375431111","24.2010409990734"
"Year 1 Aug 05 13:00","253","707","27.825","27.7436007677533","32.1243900352375","70.7887484643561"
"Year 1 Aug 05 14:00","191.25","821.25","28.625","28.1768588977595","32.0773440520408","100.197868526271"
"Year 1 Aug 05 15:00","206","737.25","29.1","28.4497228513087","32.2285442510601","114.785691848171"
"Year 1 Aug 05 16:00","228.5","574.5","28.975","28.637213543917","32.1428979259149","121.255875238612"
"Year 1 Aug 05 17:00","192","437","28.375","28.780760736545","31.3054416534903","124.955691796259"
"Year 1 Aug 05 18:00","138.25","130","27.225","28.882253553038","29.6732385515837","125.986793518773"
"Year 1 Aug 05 19:00","16.5","0.75","25.925","28.9139597498908","27.6713286237567","122.386350815172"
"Year 1 Aug 05 20:00","0","0","24.7","28.8463611284811","26.3016558212571","110.875506859818"
"Year 1 Aug 05 21:00","0","0","23.8","28.6819109490533","25.5049672999399","92.1205311121255"
"Year 1 Aug 05 22:00","0","0","23.225","28.4517580746877","24.9022632597238","68.6511047936729"
"Year 1 Aug 05 23:00","0","0","23.025","28.1901090752226","24.323785310522","44.044918640921"
"Year 1 Aug 06 00:00","0","0","22.925","27.9189956449582","23.9750754898028","19.9805315990103"
"Year 1 Aug 06 01:00","0","0","22.9","27.6480610602754","23.8655319085632","-1.94013651848786"
"Year 1 Aug 06 02:00","0","0","22.825","27.3889117570704","23.4671317445915","-20.9028102814938"
"Year 1 Aug 06 03:00","0","0","22.8","27.1444178605434","23.2256666064825","-36.5769160555443"
"Year 1 Aug 06 04:00","0","0","22.725","26.9111199085168","23.2180516612421","-50.1557376672291"
"Year 1 Aug 06 05:00","0","0","22.475","26.6963995972005","23.1211107991813","-62.2811669269515"
"Year 1 Aug 06 06:00","0","0","23.15","26.5021831783575","23.3013359093996","-72.0462086346728"
"Year 1 Aug 06 07:00","18","36.25","23.85","26.3360454017937","24.9073813124735","-80.68640024332"
"Year 1 Aug 06 08:00","95","141.25","24.3","26.2201738564463","29.3278883072805","-84.3430533902948"
"Year 1 Aug 06 09:00","183.75","118.5","24.1","26.246989556966","30.6152698049764","-74.9007086572785"
"Year 1 Aug 06 10:00","257","77.75","23.85","26.4344539440078","30.4112926503521","-51.4610748509662"
"Year 1 Aug 06 11:00","308.25","164","23.95","26.7031122381005","30.9741612590202","-24.5384883304988"
"Year 1 Aug 06 12:00","311.5","543","25.05","26.9803375022456","32.4015726626916","0.126451792236284"
"Year 1 Aug 06 13:00","266.25","680.25","26.675","27.2793568882138","30.3843186543209","24.0549128376208"
"Year 1 Aug 06 14:00","279.25","659.75","28.675","27.5575449660043","31.7783046030253","42.3269396352873"
"Year 1 Aug 06 15:00","77.5","1042.75","29.95","27.7959299855975","32.0354872005433","54.6307613719983"
"Year 1 Aug 06 16:00","159.5","735.75","30.275","28.0208460167632","32.4327606950586","67.4396974772296"
"Year 1 Aug 06 17:00","257.25","239","29.325","28.2388819586794","32.0227878209005","80.3001246499858"
"Year 1 Aug 06 18:00","148.5","166.75","27.8","28.4332107312886","30.31754826823","92.9851585373079"
"Year 1 Aug 06 19:00","47.25","30","26.05","28.561327632441","28.0699132383226","100.50519002146"
"Year 1 Aug 06 20:00","0","0","24.7","28.576826315007","26.4391508107574","98.7397980530868"
"Year 1 Aug 06 21:00","0","0","23.725","28.4720051741177","25.5114741631514","86.0959501708564"
"Year 1 Aug 06 22:00","0","0","23.425","28.2798181584385","25.135822624818","66.2929456167533"
"Year 1 Aug 06 23:00","0","0","23.25","28.0471901067561","24.5936921610266","43.3413806094029"
"Year 1 Aug 07 00:00","0","0","23.2","27.8022366742803","24.1733143752938","21.4762959332007"
"Year 1 Aug 07 01:00","0","0","22.9","27.5551753829468","23.6593339538844","1.2078206479868"
"Year 1 Aug 07 02:00","0","0","22.5","27.3077746628696","23.279455225778","-16.7628802544321"
"Year 1 Aug 07 03:00","0","0","21.95","27.060124213409","22.9334535954061","-32.8065660699335"
"Year 1 Aug 07 04:00","0","0","21.95","26.8144693652235","22.6869311421213","-46.7741381293025"
"Year 1 Aug 07 05:00","0","0","22.75","26.58152071013","22.9796349343374","-60.6124326900933"
"Year 1 Aug 07 06:00","0","0","22.85","26.3732586679951","22.9428987189257","-72.9829367104364"
"Year 1 Aug 07 07:00","17.5","26.75","23.175","26.1919805452172","23.8650297447264","-81.3100823952874"
"Year 1 Aug 07 08:00","93.25","147.25","23.525","26.0518095956841","28.4936227119149","-86.6040690798213"
"Year 1 Aug 07 09:00","187.75","231.75","24.575","26.0377704641616","32.7190162601477","-80.7507864968204"
"Year 1 Aug 07 10:00","268","206.75","25.575","26.2489030341963","33.5856839779753","-57.1225380183214"
"Year 1 Aug 07 11:00","276.25","510.25","27","26.6346398511312","37.0233888224157","-21.385574208738"
"Year 1 Aug 07 12:00","308.25","547.75","28","27.1585035178521","35.7632935216339","19.6023595997119"
"Year 1 Aug 07 13:00","447.75","288.5","28.95","27.7270844464458","34.0609915633534","63.9673778514824"
"Year 1 Aug 07 14:00","288.5","626.75","29.35","28.206409106851","33.3118434346282","99.0339367220161"
"Year 1 Aug 07 15:00","226.5","688.5","29.7","28.5582114477207","33.0625293194718","121.304167051523"
"Year 1 Aug 07 16:00","261.75","487.25","29.2","28.8116551379865","32.5870635704967","133.381729598237"
"Year 1 Aug 07 17:00","194.75","377","28.25","28.9916330842642","31.2572511700705","140.284939105093"
"Year 1 Aug 07 18:00","124.25","51","26.5","29.0974211474444","29.2789399174384","141.320476291895"
"Year 1 Aug 07 19:00","37.5","13.5","24.875","29.1012095383042","27.2202141652894","135.528573809162"
"Year 1 Aug 07 20:00","0","0","23.525","28.9902387787135","25.6727419908824","120.30354639151"
"Year 1 Aug 07 21:00","0","0","23.275","28.7769761808961","25.0845402771729","96.5113661432509"
"Year 1 Aug 07 22:00","0","0","23.45","28.5054286334978","24.8110903900859","67.5965960425436"
"Year 1 Aug 07 23:00","0","0","24.025","28.2188827618641","24.6846770579578","39.3982435919989"
"Year 1 Aug 08 00:00","0","0","23.975","27.9461564486126","24.4862487347131","14.3846951548127"
"Year 1 Aug 08 01:00","0","0","23.825","27.6926776450814","24.2897142821739","-5.53277115750815"
"Year 1 Aug 08 02:00","0","0","23.2","27.4600088978933","23.8812038143862","-21.939095933219"
"Year 1 Aug 08 03:00","0","0","23","27.2394182421944","23.8033250520538","-35.0788672694083"
"Year 1 Aug 08 04:00","0","0","22.7","27.029794595385","23.506452306192","-46.7017504807822"
"Year 1 Aug 08 05:00","0","0","23.05","26.83543841004","23.6033544149197","-57.1541846817184"
"Year 1 Aug 08 06:00","0","0","23.2","26.658054577462","23.4194902322204","-66.7213521820163"
"Year 1 Aug 08 07:00","17.5","29.25","23.2","26.496935814263","24.1627118576036","-73.8696013345224"
"Year 1 Aug 08 08:00","94.25","130.5","23.35","26.3614125688297","28.0614898232698","-78.5195583199908"
"Year 1 Aug 08 09:00","175","137.75","23.475","26.3319769876669","30.0790289215117","-73.9552290302427"
"Year 1 Aug 08 10:00","226.25","45.25","23.5","26.4597127383005","28.7844245815874","-56.0145740448983"
"Year 1 Aug 08 11:00","334.25","78","23.425","26.6566575658581","30.2572304960608","-34.2741085623867"
"Year 1 Aug 08 12:00","421.5","110.5","23.325","26.8692594528313","30.5839098979596","-13.7554814210551"
"Year 1 Aug 08 13:00","451","113.5","23.3","27.0936185630858","29.6291171990433","8.00168342628867"
"Year 1 Aug 08 14:00","451","122.25","23.375","27.293418159625","29.8335418060497","26.1698071749974"
"Year 1 Aug 08 15:00","406.75","128.5","23.475","27.4506214227267","29.7355857615406","39.2618806124257"
"Year 1 Aug 08 16:00","356.5","183.75","23.575","27.5774152866109","29.4635064499038","48.7808375206826"
"Year 1 Aug 08 17:00","246.75","138.75","23.6","27.6770636989698","28.4585229081665","55.2904640694785"
"Year 1 Aug 08 18:00","124","51.5","23.525","27.7345850218396","26.9865123968258","57.7921378076567"
"Year 1 Aug 08 19:00","41.25","19.5","23.275","27.7244170705803","25.6568943626626","54.3323669522193"
